,1,37,42
147,-13.676915231182898,-13.669447992722116,-13.828435489861633
148,-13.683206573851898,-13.676248054176233,-13.82347241107173
149,-13.685267937816315,-13.677564281683797,-13.821802774592392
150,-13.70609872261634,-13.68063155847007,-13.831767138156376
151,-13.715719442893565,-13.683856646266463,-13.828580358259664
152,-13.720715854423139,-13.681968651402396,-13.826470232929433
153,-13.716188076977108,-13.677024133251752,-13.826329519348521
154,-13.730814298491225,-13.685131050870464,-13.820325753341221
155,-13.734570448888633,-13.682140958349107,-13.829378230932383
156,-13.739739900600355,-13.695016625046502,-13.815176977847338
157,-13.733403181737685,-13.684195766016176,-13.818318793512233
158,-13.737715164124584,-13.689012757494925,-13.80357124165379
159,-13.745724322900378,-13.691304544012374,-13.819039271444364
160,-13.750978576713361,-13.695376155117659,-13.825444965981637
161,-13.740144350825474,-13.706989403922842,-13.814288511238379
162,-13.753792745154856,-13.70513523999059,-13.819703302233068
163,-13.750312745498862,-13.691756983711212,-13.812005431552505
164,-13.747529701678012,-13.687900664645472,-13.805466976360567
165,-13.757744180928741,-13.682169898591132,-13.80724445257032
166,-13.76761896580011,-13.675209384970119,-13.805168025295256
167,-13.76609158669346,-13.673688761097848,-13.81251638274258
168,-13.755340094987337,-13.673160754218374,-13.807086582255229
169,-13.748985444422521,-13.669312446540767,-13.800835276262749
170,-13.733922858372717,-13.666451123842494,-13.792725520177468
171,-13.754338648105179,-13.667643964686077,-13.79593253637792
172,-13.752917864637363,-13.668550902047263,-13.791782527754885
173,-13.76634751957788,-13.660233620741831,-13.775265893260702
174,-13.775212232306284,-13.6586741034723,-13.790360617547467
175,-13.778619905438495,-13.65326041453163,-13.796150355429605
176,-13.782613214037966,-13.648223166989835,-13.793816486480612
177,-13.771189862734827,-13.64947274105593,-13.802124334364345
178,-13.781099448006625,-13.643286167165424,-13.808037027911068
179,-13.768434343000695,-13.644563972542267,-13.802629658581665
180,-13.77193759794624,-13.634458405521519,-13.807472268759666
181,-13.75226674054818,-13.620692557327697,-13.805766321702441
182,-13.747936209938377,-13.624646980520836,-13.796294398641374
183,-13.742853238619853,-13.636385547296594,-13.78934320692508
184,-13.746592236527306,-13.637712678409576,-13.785530432967839
185,-13.752384760171832,-13.62822077227434,-13.77562890248084
186,-13.755766316128076,-13.629209381392927,-13.764886360757444
187,-13.750716302789588,-13.626473183232196,-13.764570578500264
188,-13.774821218985544,-13.618399612070828,-13.747427664543316
189,-13.7647457082138,-13.62269649571779,-13.746839499163139
190,-13.774046473787944,-13.632274184111687,-13.746215859878596
191,-13.776050136545976,-13.627782978503184,-13.72719764501988
192,-13.760556578364994,-13.626889483193706,-13.71434239840679
193,-13.751775946971984,-13.616493887485863,-13.724435537927727
194,-13.754799365964514,-13.614705866113587,-13.731625352892642
195,-13.75617803586954,-13.615549037285575,-13.721442713145304
196,-13.75805672358058,-13.606154602376908,-13.71589581518989
197,-13.737841427725122,-13.603345039946678,-13.717128312144801
198,-13.732734411665488,-13.614373674436179,-13.718212052763079
199,-13.735383402256765,-13.618531354265706,-13.729959407713926
200,-13.742153598638012,-13.617626185128676,-13.717295166269196
201,-13.742251777954175,-13.612708383227721,-13.707584547474651
202,-13.747189064438423,-13.61075698370335,-13.714404246454215
203,-13.747157352829634,-13.601501826660575,-13.699746612396352
204,-13.738848849023947,-13.604300027055096,-13.701269656719125
205,-13.742113639413267,-13.611353674519505,-13.702338859315523
206,-13.752277744886769,-13.619525402868032,-13.692620395010849
207,-13.740038793267429,-13.610739228668916,-13.699212868611806
208,-13.736119983499885,-13.597430059725923,-13.698920366050825
209,-13.72620505235436,-13.606350324090515,-13.699005563495836
210,-13.727482556361704,-13.605601712649074,-13.714571287823155
211,-13.7164155062537,-13.594652817483428,-13.723076147720976
212,-13.723458658172593,-13.591415183002162,-13.725110617971046
213,-13.723741897214413,-13.602245117758473,-13.732093109636457
214,-13.723184644912719,-13.599581829817357,-13.731931387647755
215,-13.716774033309088,-13.580633498978628,-13.733834065979108
216,-13.717063845047123,-13.562378220187862,-13.73553651108787
217,-13.728134735225598,-13.556054605163416,-13.730697857231851
218,-13.735592354998678,-13.556444013998213,-13.731367681650083
219,-13.729744336682051,-13.545786530992535,-13.731832338512538
220,-13.724228952038054,-13.530960063759933,-13.74682746315754
221,-13.747416861453285,-13.534836465155811,-13.752279991772173
222,-13.747731953274318,-13.535802997715894,-13.756017402567657
223,-13.753250884469807,-13.534949130286611,-13.769682704545556
224,-13.764377281522489,-13.533663375461742,-13.777861418004276
225,-13.775147952557656,-13.5374077147516,-13.788551117120134
226,-13.798200104707878,-13.533733000199813,-13.777823564968166
227,-13.803355006669465,-13.539103597828158,-13.77779494392525
228,-13.810756463956594,-13.555480689950208,-13.779002990065933
229,-13.817581901642024,-13.557334352543727,-13.784812008131327
230,-13.817222688687863,-13.544179362877225,-13.791484920826024
231,-13.820844350758119,-13.549505584543013,-13.78730355471805
232,-13.818582286809546,-13.553304767575362,-13.786484580870342
233,-13.832828742732536,-13.554756982423628,-13.792143212392368
234,-13.844615214362728,-13.567911810922881,-13.80076284404997
235,-13.84801919780448,-13.56886412918056,-13.80822026968661
236,-13.874898395393398,-13.554644456042446,-13.804879174953166
237,-13.873899433986807,-13.555777818493157,-13.811339570168261
238,-13.867982086988361,-13.559159501670585,-13.818605072073938
239,-13.852919518829589,-13.556066433228672,-13.819414457129247
