Episode,Run 1,Run 2,Run 3
1659,87,104,149
1660,64,91,106
1661,69,78,58
1662,79,91,66
1663,80,96,30
1664,76,69,32
1665,50,93,60
1666,100,79,64
1667,101,146,66
1668,74,84,58
1669,74,131,75
1670,58,113,37
1671,72,160,30
1672,52,41,53
1673,66,107,53
1674,66,77,61
1675,76,75,50
1676,65,98,38
1677,68,149,43
1678,69,158,68
1679,70,127,72
1680,62,98,91
1681,64,79,84
1682,49,86,62
1683,45,103,54
1684,56,78,61
1685,70,119,53
1686,63,100,46
1687,62,71,32
1688,45,82,86
1689,57,98,36
1690,72,71,73
1691,43,59,37
1692,66,130,34
1693,63,95,79
1694,52,84,30
1695,59,72,57
1696,88,125,27
1697,56,152,60
1698,74,114,72
1699,92,96,34
1700,64,77,57
1701,51,113,62
1702,70,82,60
1703,62,100,64
1704,59,78,61
1705,68,32,29
1706,64,94,61
1707,48,102,59
1708,62,78,76
1709,57,119,57
1710,62,70,87
1711,65,159,72
1712,56,154,76
1713,58,97,96
1714,61,104,38
1715,89,34,133
1716,56,88,34
1717,70,78,42
1718,87,89,56
1719,70,91,66
1720,68,101,46
1721,55,83,72
1722,60,100,36
1723,63,108,65
1724,114,88,29
1725,86,92,27
1726,69,78,60
1727,64,124,55
1728,77,65,30
1729,54,87,73
1730,60,91,93
1731,82,32,59
1732,54,47,83
1733,60,104,129
1734,54,84,62
1735,88,113,120
1736,58,62,67
1737,48,84,75
1738,68,131,104
1739,62,91,74
1740,64,90,55
1741,54,100,63
1742,76,87,31
1743,62,100,30
1744,65,34,56
1745,80,117,55
1746,65,50,66
1747,72,111,37
1748,61,102,70
1749,65,91,74
1750,69,81,42
1751,77,47,47
1752,68,102,66
1753,46,88,35
1754,60,112,39
1755,62,91,56
1756,63,41,72
1757,71,87,101
1758,62,99,81
1759,80,30,62
1760,67,109,99
1761,58,92,71
1762,65,63,81
1763,51,127,62
1764,68,109,70
1765,89,76,79
1766,45,69,55
1767,84,103,35
1768,55,102,76
1769,86,76,60
1770,71,102,39
1771,62,122,28
1772,53,87,29
1773,85,47,75
1774,63,55,60
1775,70,103,31
1776,83,83,60
1777,49,94,88
1778,62,53,81
1779,81,109,28
1780,90,65,30
1781,63,107,41
1782,55,145,56
1783,62,74,70
1784,78,90,40
1785,80,133,28
1786,51,114,38
1787,60,86,54
1788,58,86,52
1789,52,82,50
1790,67,32,43
1791,56,80,57
1792,45,86,63
1793,48,83,67
1794,117,76,68
1795,63,78,28
1796,65,155,67
1797,73,131,78
1798,63,98,29
1799,92,100,71
1800,58,97,80
1801,66,65,73
1802,66,76,30
1803,66,100,110
1804,67,121,32
1805,87,68,63
1806,54,64,139
1807,76,38,52
1808,63,72,31
1809,97,111,61
1810,70,179,34
1811,63,81,92
1812,60,122,68
1813,63,79,55
1814,78,81,41
1815,56,73,82
1816,56,167,29
1817,66,51,75
1818,61,93,90
1819,57,72,62
1820,56,78,57
1821,60,169,66
1822,46,139,56
1823,70,116,29
1824,71,44,62
1825,61,142,58
1826,74,62,74
1827,65,97,58
1828,52,100,79
1829,62,65,56
1830,65,104,57
1831,60,112,70
1832,55,108,37
1833,58,107,50
1834,67,43,55
1835,56,82,28
1836,120,105,71
1837,68,39,50
1838,88,76,74
1839,62,66,45
1840,97,60,70
1841,62,75,73
1842,67,36,37
1843,54,34,70
1844,52,37,84
1845,77,101,51
1846,60,112,42
1847,58,66,78
1848,44,117,120
1849,79,79,72
1850,57,104,58
1851,64,71,70
1852,58,98,31
1853,101,79,84
1854,97,126,38
1855,49,104,79
1856,76,32,64
1857,97,58,29
1858,68,90,69
1859,78,36,93
1860,50,115,107
1861,67,51,34
1862,55,94,28
1863,58,118,60
1864,69,94,102
1865,80,135,43
1866,106,107,25
1867,54,77,60
1868,74,80,68
1869,48,74,90
1870,50,155,33
1871,70,149,69
1872,49,72,78
1873,69,122,73
1874,79,94,76
1875,47,75,55
1876,52,134,27
1877,54,91,57
1878,48,112,56
1879,64,90,79
1880,63,125,63
1881,83,65,86
1882,78,84,37
1883,66,138,88
1884,75,180,88
1885,66,107,63
1886,101,150,78
1887,40,70,60
1888,71,96,26
1889,77,92,42
1890,58,93,82
1891,72,49,57
1892,56,39,41
1893,63,100,62
1894,60,82,34
1895,58,82,31
1896,66,118,69
1897,63,67,36
1898,54,37,65
1899,55,117,34
1900,64,105,39
1901,86,133,74
1902,64,116,32
1903,62,47,59
1904,61,55,33
1905,68,123,68
1906,54,75,56
1907,62,55,68
1908,79,79,27
1909,92,84,37
1910,67,107,83
1911,94,49,116
1912,68,65,79
1913,53,77,32
1914,62,106,28
1915,58,105,88
1916,53,80,63
1917,65,81,36
1918,51,84,76
1919,68,80,33
1920,63,75,72
1921,48,102,72
1922,41,150,54
1923,86,73,116
1924,55,55,59
1925,55,107,58
1926,66,90,52
1927,72,86,28
1928,56,100,57
1929,55,72,32
1930,68,87,76
1931,57,81,69
1932,69,122,76
1933,62,96,55
1934,59,73,68
1935,72,157,34
1936,60,104,53
1937,57,106,41
1938,56,107,42
1939,66,88,63
1940,68,69,67
1941,83,94,39
1942,53,89,33
1943,43,108,39
1944,56,109,33
1945,51,114,39
1946,70,56,29
1947,83,118,36
1948,72,106,84
1949,62,97,69
1950,68,68,58
1951,52,67,106
1952,79,51,84
1953,59,147,75
1954,66,110,34
1955,88,30,74
1956,53,143,53
1957,59,86,32
1958,108,122,82
1959,67,74,78
1960,68,80,129
1961,61,49,66
1962,55,106,53
1963,67,82,79
1964,63,126,87
1965,67,111,74
1966,83,35,109
1967,74,84,146
1968,68,92,66
1969,71,41,54
1970,63,82,78
1971,55,106,89
1972,56,166,64
1973,90,79,86
1974,53,96,87
1975,68,118,48
1976,86,126,33
1977,63,112,39
1978,62,90,50
1979,55,84,53
1980,61,64,57
1981,96,91,82
1982,70,86,34
1983,82,122,74
1984,72,121,78
1985,62,113,33
1986,48,136,114
1987,64,47,54
1988,70,76,86
1989,71,135,122
1990,67,98,34
1991,45,115,57
1992,73,75,55
1993,65,47,36
1994,86,88,37
1995,58,69,32
1996,67,101,117
1997,63,91,30
1998,68,72,35
1999,43,84,44
2000,51,89,61
2001,72,76,89
2002,71,78,55
2003,61,94,64
2004,45,79,37
2005,59,87,58
2006,54,100,103
2007,57,94,30
2008,97,99,65
2009,93,65,30
2010,52,116,43
2011,66,63,94
2012,60,47,34
2013,57,120,82
2014,72,70,70
2015,48,98,65
2016,65,68,59
2017,64,103,31
2018,65,72,34
2019,44,91,32
2020,75,30,66
2021,86,108,41
2022,64,94,30
2023,70,109,53
2024,62,81,59
2025,66,93,84
2026,53,77,84
2027,69,97,33
2028,60,152,78
2029,71,33,58
2030,72,32,74
2031,50,77,78
2032,66,90,63
2033,74,80,32
2034,75,95,62
2035,59,78,53
2036,60,129,54
2037,64,66,32
2038,62,66,35
2039,49,81,53
2040,53,72,51
2041,56,47,71
2042,54,130,36
2043,66,38,57
2044,53,93,43
2045,51,70,75
2046,63,104,64
2047,55,78,47
2048,86,75,74
2049,60,98,27
2050,56,72,88
2051,78,143,59
2052,64,153,67
2053,77,90,33
2054,63,78,70
2055,69,100,85
2056,70,167,25
2057,81,37,32
2058,59,128,151
2059,74,76,64
2060,58,112,56
2061,43,107,64
2062,44,84,77
2063,42,106,62
2064,62,92,31
2065,55,123,65
2066,87,37,74
2067,98,82,71
2068,61,97,65
2069,52,60,57
2070,61,92,35
2071,72,111,34
2072,49,106,63
2073,44,36,101
2074,63,114,60
2075,51,65,76
2076,52,86,37
2077,55,96,61
2078,84,97,82
2079,55,32,41
2080,64,86,55
2081,46,37,80
2082,74,43,40
2083,77,106,62
2084,88,60,113
2085,49,78,48
2086,70,39,67
2087,44,96,32
2088,64,66,58
2089,58,100,36
2090,60,91,58
2091,64,53,65
2092,74,100,27
2093,87,84,66
2094,71,53,55
2095,59,87,74
2096,70,124,62
2097,68,80,59
2098,73,67,78
2099,93,87,56
2100,59,66,59
2101,57,134,138
2102,66,71,73
2103,83,28,40
2104,58,98,35
2105,48,89,37
2106,65,41,111
2107,56,34,54
2108,66,109,38
2109,60,118,79
2110,66,118,75
2111,56,72,58
2112,61,122,32
2113,106,80,69
2114,73,110,80
2115,52,41,32
2116,72,88,80
2117,48,39,67
2118,74,79,31
2119,60,30,52
2120,66,123,78
2121,61,159,39
2122,87,94,31
2123,79,43,35
2124,86,127,44
2125,72,84,69
2126,86,100,115
2127,64,143,99
2128,66,110,68
2129,71,163,42
2130,63,81,42
2131,58,130,60
2132,64,127,55
2133,56,74,83
2134,88,62,52
2135,53,63,51
2136,69,90,67
2137,62,82,63
2138,47,144,88
2139,109,78,87
2140,65,31,67
2141,64,89,89
2142,99,124,30
2143,57,113,30
2144,73,85,38
2145,75,47,31
2146,66,86,73
2147,51,92,64
2148,60,83,66
2149,65,100,72
2150,74,84,57
2151,63,77,69
2152,103,123,100
2153,59,100,53
2154,53,145,29
2155,49,86,30
2156,67,99,123
2157,58,87,61
2158,57,99,57
2159,67,90,56
2160,57,100,30
2161,90,95,61
2162,57,125,59
2163,49,63,63
2164,83,77,63
2165,86,102,72
2166,43,85,76
2167,56,81,70
2168,84,84,31
2169,57,109,57
2170,61,103,52
2171,60,32,49
2172,62,84,31
2173,95,106,28
2174,57,32,68
2175,61,88,84
2176,74,72,139
2177,58,116,58
2178,68,43,121
2179,66,90,72
2180,73,74,62
2181,66,80,31
2182,73,144,56
2183,62,109,36
2184,55,68,58
2185,50,87,54
2186,60,75,67
2187,66,76,69
2188,79,174,67
2189,68,38,58
2190,60,150,58
2191,53,78,37
2192,71,95,129
2193,56,61,77
2194,72,96,42
2195,76,76,60
2196,53,83,43
2197,80,90,75
2198,59,111,26
2199,54,69,39
2200,74,118,71
2201,66,61,91
2202,67,95,64
2203,43,72,68
2204,56,63,66
2205,84,70,43
2206,52,32,68
2207,69,89,64
2208,58,82,73
2209,50,66,36
2210,67,163,121
2211,71,75,68
2212,51,90,72
2213,80,131,68
2214,77,125,80
2215,60,82,75
2216,63,87,73
2217,68,73,73
2218,66,80,72
2219,45,103,79
2220,71,65,96
2221,51,116,57
2222,56,77,37
2223,70,84,83
2224,64,94,70
2225,69,98,70
2226,66,135,57
2227,66,34,69
2228,68,140,77
2229,65,77,70
2230,70,113,84
2231,66,56,70
2232,71,111,57
2233,57,115,58
2234,58,112,102
2235,67,72,61
2236,63,148,32
2237,79,100,64
2238,54,112,30
2239,58,143,66
2240,86,91,71
2241,62,94,29
2242,71,70,62
2243,71,84,52
2244,71,100,30
2245,51,79,27
2246,96,88,79
2247,56,84,61
2248,68,88,70
2249,67,96,41
2250,73,80,30
2251,59,98,72
2252,63,101,32
2253,59,81,46
2254,89,71,28
2255,62,129,33
2256,66,89,68
2257,71,100,40
2258,63,82,95
2259,64,144,33
2260,84,71,40
2261,52,74,62
2262,70,80,79
2263,73,126,35
2264,107,72,67
2265,91,92,37
2266,105,78,82
2267,66,109,34
2268,69,103,37
2269,74,45,34
2270,83,76,70
2271,44,47,32
2272,63,124,35
2273,63,89,80
2274,61,88,39
2275,70,114,36
2276,50,89,48
2277,64,90,41
2278,74,131,33
2279,56,117,30
2280,57,91,58
2281,68,119,40
2282,67,76,59
2283,87,122,37
2284,68,114,68
2285,67,76,73
2286,65,104,67
2287,44,80,34
2288,90,89,81
2289,61,34,40
2290,58,63,59
2291,61,123,54
2292,60,122,57
2293,72,139,64
2294,79,128,45
2295,60,100,52
2296,62,49,71
2297,91,90,31
2298,63,49,29
2299,56,126,64
2300,62,80,40
2301,67,55,92
2302,63,102,81
2303,66,87,83
2304,57,102,73
2305,66,35,72
2306,90,74,58
2307,77,103,113
2308,76,87,72
2309,62,84,89
2310,75,83,85
2311,60,92,61
2312,74,82,82
2313,61,100,69
2314,60,65,65
2315,85,118,59
2316,65,101,57
2317,60,113,61
2318,79,82,83
2319,98,96,127
2320,64,102,68
2321,83,74,54
2322,68,84,64
2323,71,118,77
2324,65,106,58
2325,63,77,108
2326,64,106,35
2327,68,100,72
2328,70,32,60
2329,76,65,72
2330,75,86,51
2331,71,90,71
2332,68,68,42
2333,72,95,59
2334,54,90,37
2335,67,99,64
2336,94,100,55
2337,52,76,136
2338,59,124,110
2339,61,83,92
2340,52,93,67
2341,54,39,26
2342,62,120,91
2343,64,85,56
2344,58,98,58
2345,85,71,37
2346,65,80,34
2347,69,117,81
2348,56,104,87
2349,58,102,90
2350,55,72,53
2351,92,80,33
2352,58,155,63
2353,75,65,78
2354,74,98,77
2355,76,135,30
2356,58,59,72
2357,64,75,37
2358,59,88,57
2359,74,76,28
2360,97,152,84
2361,54,97,55
2362,67,118,65
2363,54,91,29
2364,44,36,61
2365,63,82,33
2366,71,39,69
2367,61,95,33
2368,52,132,53
2369,52,112,52
2370,60,129,35
2371,54,96,57
2372,87,85,28
2373,72,109,86
2374,60,74,54
2375,85,69,93
2376,51,51,60
2377,80,89,37
2378,73,73,39
2379,58,40,75
2380,104,121,64
2381,44,65,51
2382,73,133,63
2383,70,38,59
2384,60,87,75
2385,70,59,94
2386,66,76,67
2387,86,113,39
2388,45,77,77
2389,57,83,83
2390,52,92,64
2391,72,76,33
2392,65,155,80
2393,80,99,65
2394,43,80,31
2395,55,108,36
2396,57,71,77
2397,69,40,33
2398,71,98,63
2399,52,73,39
2400,64,81,68
2401,68,82,78
2402,95,90,76
2403,68,111,61
2404,77,91,59
2405,71,126,61
2406,52,120,74
2407,57,36,39
2408,59,80,32
2409,63,94,73
2410,68,90,33
2411,67,105,60
2412,68,102,56
2413,72,62,59
2414,73,103,76
2415,83,74,28
2416,57,110,65
2417,44,38,59
2418,67,142,70
2419,77,75,31
2420,56,112,64
2421,84,37,82
2422,71,115,79
2423,58,105,74
2424,86,146,74
2425,63,65,66
2426,71,112,83
2427,68,84,100
2428,72,35,64
2429,51,87,58
2430,64,67,77
2431,66,86,56
2432,78,155,56
2433,67,48,72
2434,63,89,64
2435,79,149,53
2436,76,79,33
2437,70,129,109
2438,65,93,60
2439,52,89,117
2440,46,81,117
2441,70,80,67
2442,60,129,76
2443,50,63,35
2444,49,75,63
2445,69,99,65
2446,97,96,67
2447,60,96,67
2448,67,40,66
2449,83,76,60
2450,42,224,59
2451,70,88,51
2452,62,85,35
2453,70,99,94
2454,72,82,62
2455,63,82,56
2456,54,80,64
2457,59,130,67
2458,60,124,42
2459,73,85,54
2460,57,111,74
2461,69,78,54
2462,71,70,38
2463,60,78,64
2464,66,112,38
2465,79,92,71
2466,86,77,77
2467,53,53,85
2468,89,187,123
2469,53,83,75
2470,55,148,37
2471,64,72,57
2472,102,37,70
2473,60,107,84
2474,62,106,65
2475,58,87,190
2476,70,60,32
2477,48,99,78
2478,86,31,32
2479,61,167,35
2480,82,99,73
2481,57,103,71
2482,50,147,72
2483,77,74,68
2484,61,43,59
2485,65,77,57
2486,67,56,69
2487,56,96,28
2488,52,33,36
2489,50,119,53
2490,67,51,63
2491,97,41,53
2492,66,82,123
2493,69,87,98
2494,63,133,85
2495,69,83,66
2496,69,73,59
2497,63,89,35
2498,63,108,39
2499,68,101,41
2500,53,144,71
2501,57,80,35
2502,65,166,84
2503,69,49,42
2504,82,158,56
2505,65,123,69
2506,57,84,52
2507,94,144,86
2508,83,33,57
2509,67,78,57
2510,72,57,51
2511,69,92,57
2512,104,93,74
2513,46,143,70
2514,60,89,56
2515,62,113,34
2516,69,72,38
2517,116,94,54
2518,77,130,58
2519,68,55,65
2520,72,109,34
2521,62,86,40
2522,72,103,31
2523,67,105,61
2524,77,80,33
2525,67,96,38
2526,65,57,62
2527,65,97,65
2528,57,109,64
2529,72,36,53
2530,48,89,32
2531,102,126,39
2532,58,143,60
2533,55,83,54
2534,57,128,149
2535,56,66,69
2536,58,40,73
2537,69,92,75
2538,76,100,65
2539,59,96,64
2540,59,105,42
2541,62,89,78
2542,46,94,66
2543,61,87,92
2544,104,99,55
2545,56,135,71
2546,76,34,64
2547,79,123,80
2548,49,91,116
2549,67,93,29
2550,90,118,112
2551,62,115,34
2552,82,123,80
2553,83,104,81
2554,71,72,53
2555,73,125,60
2556,61,204,65
2557,49,108,70
2558,61,144,31
2559,62,91,80
2560,80,49,64
2561,45,164,71
2562,47,74,94
2563,89,90,62
2564,82,143,60
2565,44,74,57
2566,47,80,62
2567,67,65,38
2568,66,79,39
2569,55,84,38
2570,64,74,41
2571,76,114,70
2572,62,102,69
2573,69,88,72
2574,66,99,72
2575,48,65,85
2576,57,105,40
2577,96,72,30
2578,64,31,74
2579,66,109,33
2580,55,60,37
2581,87,108,56
2582,74,79,71
2583,67,85,30
2584,61,104,43
2585,68,117,61
2586,85,42,65
2587,49,97,90
2588,74,87,71
2589,49,194,128
2590,70,84,83
2591,68,84,74
2592,93,63,59
2593,49,180,26
2594,66,116,64
2595,57,83,28
2596,60,93,75
2597,77,116,67
2598,56,122,57
2599,76,91,38
2600,64,93,60
2601,64,76,34
2602,92,127,41
2603,59,74,72
2604,59,114,72
2605,66,109,73
2606,56,96,62
2607,69,99,32
2608,56,92,55
2609,77,53,34
2610,76,57,30
2611,66,98,33
2612,80,37,61
2613,53,80,84
2614,55,80,70
2615,63,80,107
2616,70,148,70
2617,81,89,29
2618,63,67,35
2619,63,71,57
2620,72,34,32
2621,65,55,89
2622,58,38,42
2623,85,80,72
2624,61,81,95
2625,42,70,59
2626,61,39,54
2627,85,74,62
2628,63,126,67
2629,61,141,58
2630,64,92,57
2631,71,118,63
2632,82,33,64
2633,99,42,31
2634,61,80,33
2635,56,82,70
2636,58,66,41
2637,77,108,35
2638,61,100,63
2639,72,43,77
2640,63,78,33
2641,66,76,124
2642,53,76,62
2643,64,47,101
2644,72,88,30
2645,55,68,39
2646,76,112,29
2647,55,113,87
2648,61,86,65
2649,73,79,66
2650,55,82,36
2651,59,84,54
2652,77,108,60
2653,72,115,38
2654,73,74,68
2655,95,86,111
2656,70,81,117
2657,60,102,90
2658,70,41,92
2659,71,100,57
2660,86,174,39
2661,63,129,76
2662,64,87,82
2663,83,89,77
2664,62,80,58
2665,60,105,62
2666,71,173,58
2667,49,94,44
2668,60,91,36
2669,88,75,27
2670,72,82,32
2671,52,100,55
2672,62,67,30
2673,48,80,62
2674,73,83,61
2675,77,110,68
2676,63,84,65
2677,57,37,52
2678,57,118,36
2679,67,53,88
2680,96,34,60
2681,112,88,33
2682,40,78,38
2683,66,84,37
2684,63,79,57
2685,54,83,65
2686,65,145,66
2687,92,77,60
2688,65,120,67
2689,58,86,48
2690,62,90,83
2691,68,32,65
2692,63,49,99
2693,88,99,59
2694,65,71,68
2695,80,68,76
2696,56,36,68
2697,73,39,64
2698,79,93,39
2699,93,89,34
2700,66,88,75
2701,64,84,38
2702,52,84,56
2703,69,90,45
2704,87,110,65
2705,61,120,59
2706,51,38,57
2707,75,85,70
2708,57,92,42
2709,82,211,36
2710,60,32,63
2711,65,137,37
2712,67,40,30
2713,53,97,84
2714,49,81,56
2715,90,33,54
2716,96,37,58
2717,70,91,37
2718,73,86,58
2719,89,125,143
2720,69,92,110
2721,98,115,51
2722,67,78,95
2723,88,104,53
2724,74,51,32
2725,48,89,61
2726,67,105,37
2727,63,98,58
2728,67,132,51
2729,62,100,71
2730,58,163,72
2731,59,97,72
2732,54,85,60
2733,59,128,55
2734,90,78,39
2735,60,111,32
2736,74,70,65
2737,51,111,57
2738,63,78,75
2739,68,109,64
2740,68,89,71
2741,60,84,63
2742,49,75,60
2743,63,96,61
2744,65,84,61
2745,66,30,67
2746,90,87,77
2747,64,83,66
2748,94,80,121
2749,74,99,33
2750,64,88,76
2751,76,106,48
2752,64,90,70
2753,59,95,58
2754,60,47,88
2755,81,81,60
2756,62,156,32
2757,64,119,28
2758,70,86,56
2759,72,146,63
2760,65,89,30
2761,57,104,56
2762,58,92,64
2763,68,71,79
2764,50,94,66
2765,56,96,121
2766,56,110,59
2767,40,131,82
2768,68,72,69
2769,82,84,55
2770,61,76,57
2771,59,93,110
2772,58,82,49
2773,50,95,63
2774,65,60,57
2775,60,86,74
2776,57,126,94
2777,64,90,63
2778,65,63,104
2779,58,101,53
2780,53,107,39
2781,55,90,91
2782,63,70,56
2783,52,68,38
2784,91,106,64
2785,52,114,28
2786,58,139,62
2787,69,164,84
2788,80,66,30
2789,68,157,36
2790,92,82,29
2791,75,104,84
2792,60,72,41
2793,61,72,79
2794,68,136,59
2795,61,71,70
2796,59,81,52
2797,63,38,35
2798,66,114,63
2799,68,105,67
2800,47,78,70
2801,56,124,29
2802,70,128,41
2803,67,53,66
2804,42,116,134
2805,60,73,66
2806,65,82,72
2807,57,106,33
2808,66,113,64
2809,64,144,30
2810,64,121,74
2811,60,120,69
2812,76,119,32
2813,64,98,78
2814,59,90,102
2815,75,34,129
2816,48,83,61
2817,60,82,70
2818,72,87,100
2819,68,95,62
2820,95,33,70
2821,62,149,139
2822,53,155,63
2823,60,167,30
2824,78,79,90
2825,56,158,62
2826,70,51,36
2827,74,112,27
2828,63,84,54
2829,71,39,55
2830,54,131,91
2831,58,30,58
2832,63,80,121
2833,70,198,57
2834,83,87,34
2835,70,95,74
2836,61,102,85
2837,65,118,70
2838,91,86,35
2839,68,38,75
2840,68,139,84
2841,71,78,28
2842,63,76,56
2843,56,86,68
2844,66,112,61
2845,48,59,28
2846,88,131,57
2847,71,105,33
2848,70,74,35
2849,55,105,85
2850,61,98,55
2851,57,103,70
2852,52,101,78
2853,84,72,62
2854,64,107,31
2855,62,39,64
2856,62,106,34
2857,56,82,60
2858,45,99,31
2859,68,97,68
2860,55,78,73
2861,59,149,72
2862,66,82,36
2863,54,86,84
2864,42,93,51
2865,69,148,68
2866,47,74,59
2867,42,119,69
2868,80,89,33
2869,52,111,63
2870,44,107,73
2871,59,72,31
2872,56,82,41
2873,60,80,75
2874,53,76,79
2875,67,160,65
2876,69,60,137
2877,66,78,62
2878,80,41,59
2879,63,155,55
2880,95,68,43
2881,75,70,61
2882,57,185,61
2883,66,78,34
2884,53,56,70
2885,51,99,61
2886,57,115,70
2887,66,99,34
2888,68,49,64
2889,72,92,33
2890,58,32,68
2891,65,90,59
2892,79,114,55
2893,66,69,111
2894,55,111,54
2895,70,70,134
2896,85,32,57
2897,50,126,55
2898,54,67,82
2899,77,51,62
2900,67,49,65
2901,70,66,57
2902,72,118,72
2903,85,115,49
2904,76,174,78
2905,64,96,105
2906,70,114,39
2907,91,77,58
2908,62,81,50
2909,64,48,32
2910,54,67,98
2911,64,88,37
2912,60,92,121
2913,52,90,81
2914,43,60,64
2915,66,111,99
2916,58,117,60
2917,77,85,33
2918,101,37,94
2919,56,117,57
2920,69,101,32
2921,52,80,51
2922,75,138,34
2923,74,94,76
2924,72,128,32
2925,56,73,56
2926,66,82,69
2927,69,102,76
2928,67,114,76
2929,113,135,35
2930,72,72,91
2931,63,117,53
2932,52,80,34
2933,72,63,90
2934,55,72,28
2935,60,36,67
2936,53,104,34
2937,40,75,77
2938,52,178,27
2939,57,79,87
2940,79,112,58
2941,48,122,81
2942,63,161,31
2943,72,119,32
2944,54,95,39
2945,64,142,66
2946,65,51,60
2947,48,85,60
2948,67,95,46
2949,70,103,69
2950,98,93,66
2951,70,63,70
2952,64,86,64
2953,90,65,62
2954,65,89,55
2955,61,35,56
2956,92,148,63
2957,66,76,28
2958,63,126,112
2959,56,104,30
2960,65,92,75
2961,66,102,72
2962,76,112,61
2963,45,129,30
2964,53,45,38
2965,59,73,65
2966,67,63,93
2967,87,84,57
2968,64,80,59
2969,97,88,56
2970,56,87,37
2971,71,73,65
2972,120,37,32
2973,64,146,34
2974,60,130,43
2975,56,86,79
2976,62,80,71
2977,58,105,29
2978,67,104,52
2979,105,99,53
2980,46,85,60
2981,68,45,41
2982,55,76,46
2983,68,88,55
2984,60,119,73
2985,70,119,26
2986,58,104,68
2987,63,37,51
2988,64,79,100
2989,65,60,86
2990,65,103,54
2991,61,119,68
2992,72,74,36
2993,76,57,64
2994,67,62,61
2995,62,78,56
2996,66,138,29
2997,87,136,61
2998,57,140,26
2999,67,78,29
3000,72,135,82
3001,70,61,101
3002,66,86,72
3003,62,96,93
3004,64,88,71
3005,50,39,82
3006,61,139,81
3007,64,37,33
3008,85,112,64
3009,56,88,79
3010,60,89,82
3011,59,86,68
3012,63,72,65
3013,69,107,63
3014,73,141,81
3015,59,94,82
3016,50,102,76
3017,75,201,41
3018,44,73,73
3019,69,100,75
3020,60,93,75
3021,58,109,74
3022,46,92,62
3023,64,66,68
3024,71,71,28
3025,66,82,59
3026,56,55,27
3027,76,83,57
3028,69,86,59
3029,46,81,59
3030,52,100,66
3031,92,94,59
3032,74,47,31
3033,67,82,34
3034,62,120,67
3035,64,96,56
3036,52,34,32
3037,68,114,45
3038,48,115,84
3039,58,137,58
3040,43,43,82
3041,50,112,67
3042,62,76,53
3043,58,108,70
3044,62,108,160
3045,67,69,71
3046,60,80,69
3047,73,78,71
3048,73,92,66
3049,82,83,54
3050,64,75,32
3051,69,143,56
3052,48,70,72
3053,55,103,74
3054,54,35,36
3055,66,74,28
3056,54,117,31
3057,50,36,42
3058,69,120,63
3059,58,49,30
3060,59,96,64
3061,65,97,46
3062,77,67,76
3063,74,93,66
3064,68,91,40
3065,69,138,28
3066,55,97,54
3067,68,77,35
3068,57,107,59
3069,71,73,59
3070,61,92,70
3071,45,68,34
3072,72,92,62
3073,55,68,87
3074,62,72,35
3075,62,94,36
3076,73,78,62
3077,79,89,101
3078,57,92,52
3079,62,31,37
3080,64,92,58
3081,56,142,98
3082,70,102,86
3083,55,66,60
3084,66,92,38
3085,74,78,61
3086,59,95,31
3087,86,106,122
3088,54,121,126
3089,52,68,57
3090,48,77,66
3091,76,96,79
3092,80,158,39
3093,80,112,72
3094,73,90,64
3095,46,67,58
3096,60,92,78
3097,58,44,85
3098,80,32,106
3099,65,42,81
3100,59,68,63
3101,65,108,72
3102,66,108,60
3103,45,110,100
3104,83,45,35
3105,100,109,82
3106,58,32,34
3107,64,102,53
3108,72,73,73
3109,75,135,72
3110,70,76,101
3111,93,68,59
3112,75,96,77
3113,61,125,57
3114,68,74,104
3115,63,145,63
3116,50,89,72
3117,92,110,85
3118,69,96,75
3119,105,91,82
3120,71,140,66
3121,58,108,56
3122,58,120,48
3123,77,153,30
3124,71,97,98
3125,43,132,32
3126,60,72,56
3127,65,45,27
3128,107,77,40
3129,70,109,68
3130,60,108,74
3131,43,142,93
3132,62,101,60
3133,59,130,64
3134,72,78,71
3135,76,109,58
3136,48,123,54
3137,67,101,39
3138,72,43,78
3139,57,90,102
3140,54,119,87
3141,50,144,63
3142,69,106,35
3143,69,116,34
3144,61,106,57
3145,47,49,60
3146,96,109,85
3147,65,135,70
3148,56,59,33
3149,63,33,94
3150,44,105,68
3151,51,76,57
3152,73,153,34
3153,67,89,85
3154,68,47,73
3155,57,74,66
3156,72,95,37
3157,90,97,73
3158,59,122,73
3159,86,61,91
3160,66,37,56
3161,88,96,80
3162,72,136,81
3163,65,120,70
3164,48,131,58
3165,78,37,39
3166,64,90,58
3167,66,71,74
3168,85,176,113
3169,76,133,32
3170,68,109,57
3171,45,78,40
3172,65,34,115
3173,71,135,27
3174,48,57,39
3175,57,32,28
3176,68,114,54
3177,50,71,60
3178,49,87,56
3179,40,80,79
3180,69,86,82
3181,75,82,62
3182,55,134,45
3183,74,105,28
3184,58,97,30
3185,60,118,41
3186,69,78,109
3187,56,94,85
3188,58,127,65
3189,58,83,71
3190,64,103,33
3191,66,69,72
3192,100,133,95
3193,57,41,29
3194,69,86,31
3195,49,94,70
3196,61,67,39
3197,59,72,37
3198,80,89,59
3199,58,160,34
3200,64,79,66
3201,73,45,63
3202,68,86,73
3203,50,55,116
3204,72,89,63
3205,66,97,68
3206,76,84,70
3207,55,110,69
