,1,37,42,,
2015,-1010.441527,-511.734805,-720.362296,,
2016,-1012.872326,-506.2714616,-707.4833777,,
2017,-1014.618119,-504.4100333,-717.7059694,,
2018,-1017.262497,-504.082909,-718.4788136,,
2019,-1017.718388,-505.0964756,-724.7436733,,
2020,-1022.574132,-503.7070365,-725.7858621,,
2021,-1021.862195,-506.5802281,-733.0208134,,
2022,-1030.41823,-507.4638899,-729.6365686,,
2023,-1037.982996,-501.441587,-744.76813,,
2024,-1025.866725,-496.2262184,-754.6857368,,
2025,-1037.567028,-495.3975518,-699.04224,,
2026,-1049.632218,-494.8530804,-717.976776,,
2027,-1061.721033,-497.3597263,-719.1160079,,
2028,-1063.701167,-496.6456448,-722.9247612,,
2029,-1067.370256,-498.1857604,-727.3440504,,
2030,-1063.714573,-502.1472092,-728.433924,,
2031,-1051.500416,-506.5408309,-730.4762863,,
2032,-1050.101447,-505.1192592,-731.7628497,,
2033,-1046.143661,-506.0015052,-737.7652577,,
2034,-1057.952263,-505.3975102,-741.6799516,,
2035,-1061.260085,-505.641269,-745.581102,,
2036,-1077.186765,-505.3200235,-746.2470782,,
2037,-1087.988195,-508.1433459,-744.6882423,,
2038,-1098.007812,-505.4912527,-748.9112804,,
2039,-1094.052601,-507.0710927,-754.0809603,,
2040,-1102.34408,-510.4499115,-751.3831799,,
2041,-1111.908565,-510.6865755,-747.8558761,,
2042,-1118.572247,-516.0163248,-749.1182294,,
2043,-1129.397325,-518.886606,-750.9266366,,
2044,-1132.34096,-521.9044281,-754.8119039,,
2045,-1132.169332,-521.3987362,-752.9259107,,
2046,-1126.779247,-523.1487293,-754.3049459,,
2047,-1130.755599,-523.9951052,-754.8383557,,
2048,-1122.138931,-524.7195334,-756.4886772,,
2049,-1120.967375,-525.8651292,-767.7335609,,
2050,-1121.918332,-524.5666835,-778.150042,,
2051,-1122.830489,-518.712292,-779.2938871,,
2052,-1124.87264,-516.8090005,-782.4589421,,
2053,-1123.201356,-516.5247206,-787.0508498,,
2054,-1121.781,-520.3061589,-792.8007551,,
2055,-1123.65352,-519.5299674,-797.4059924,,
2056,-1118.114842,-519.0865824,-800.354616,,
2057,-1107.713501,-518.2107139,-804.937276,,
2058,-1109.088147,-512.2438725,-810.7731332,,
2059,-1110.47044,-513.2848113,-812.3611894,,
2060,-1110.299414,-513.0096458,-808.7030682,,
2061,-1100.422088,-511.9827275,-802.8459018,,
2062,-1100.122556,-512.5771464,-806.6547142,,
2063,-1099.858925,-510.5721101,-806.4465492,,
2064,-1101.946427,-511.0830059,-812.9874618,,
2065,-1099.955135,-509.2859874,-816.1088007,,
2066,-1103.272653,-508.1153763,-816.253844,,
2067,-1092.880601,-507.6261232,-815.8580882,,
2068,-1095.140824,-506.1451828,-814.259248,,
2069,-1097.952115,-506.9653119,-812.3261334,,
2070,-1092.587096,-505.5658227,-814.6481091,,
2071,-1089.05926,-505.1991772,-810.2818856,,
2072,-1081.148791,-505.925629,-814.971003,,
2073,-1071.780979,-504.3547353,-815.5668989,,
2074,-1071.968091,-507.2697755,-814.1897225,,
2075,-1061.227116,-512.413646,-816.9332082,,
2076,-1066.016485,-512.3218171,-815.9112368,,
2077,-1062.01152,-510.0369498,-815.1089192,,
2078,-1063.971009,-505.1663796,-814.5498216,,
2079,-1055.214771,-503.9337923,-816.4583484,,
2080,-1046.485018,-494.9522813,-817.1387258,,
2081,-1031.9753,-495.1743741,-816.6401202,,
2082,-1014.562029,-492.1541792,-814.7829092,,
2083,-1005.748871,-490.7963485,-815.0328487,,
2084,-1001.948348,-488.7325666,-815.1932489,,
2085,-1003.971473,-490.7923143,-816.0752285,,
2086,-1003.290746,-489.2440896,-817.001713,,
2087,-1011.79376,-487.4879366,-820.6036812,,
2088,-1011.38707,-491.2231948,-824.6116977,,
2089,-1011.357513,-491.843355,-829.6387166,,
2090,-999.1183329,-496.5330398,-827.188457,,
2091,-980.9351159,-493.1336536,-827.1977013,,
2092,-964.4751087,-488.7867899,-824.4708609,,
2093,-966.5508525,-488.2404656,-833.4138958,,
2094,-970.415215,-485.0996764,-828.8033391,,
2095,-971.2931932,-484.4800994,-830.4233996,,
2096,-979.6680651,-485.8272061,-824.2400555,,
2097,-976.7326536,-485.8281003,-830.3434086,,
2098,-972.5471873,-484.3790928,-834.2164033,,
2099,-991.6220735,-481.1789701,-836.4073508,,
2100,-986.9776162,-482.3881174,-838.7449722,,
2101,-992.0994946,-482.4330131,-841.8379033,,
2102,-982.9183282,-481.4048812,-848.8192807,,
2103,-988.9947016,-483.1524038,-851.9735976,,
2104,-995.6709856,-486.9366326,-854.5974033,,
2105,-984.1716622,-492.0560609,-847.4228863,,
2106,-986.8114375,-491.5802328,-850.8912541,,
2107,-993.0286967,-493.9558358,-854.5371373,,
2108,-992.2276996,-494.7051397,-837.71461,,
2109,-995.1442511,-493.983383,-826.2885784,,
2110,-998.8397227,-497.5681912,-817.8692483,,
2111,-990.3279214,-496.958063,-805.7384391,,
2112,-1002.99797,-495.6511176,-809.5567612,,
2113,-1005.386376,-496.1453163,-809.6094923,,
2114,-1010.570435,-499.6068242,-799.059805,,
2115,-1010.042504,-500.5033335,-788.1440121,,
2116,-1013.631145,-500.5226635,-785.3450868,,
2117,-1028.966586,-503.160285,-771.803585,,
2118,-1017.384727,-502.3591825,-771.2618994,,
2119,-1021.77205,-498.8777226,-763.3008792,,
2120,-1015.756291,-498.1022557,-761.9182751,,
2121,-1010.118485,-493.1216957,-754.6609056,,
2122,-1016.974525,-494.2458869,-757.8812619,,
2123,-1008.451946,-497.1183406,-746.8184739,,
2124,-1011.925791,-498.6916154,-740.0943834,,
2125,-1000.441571,-498.0972888,-738.1881946,,
2126,-992.8289998,-495.0046513,-726.8969165,,
2127,-982.7093929,-494.3874306,-733.7684264,,
2128,-1000.103645,-492.5743241,-732.0898656,,
2129,-990.2292611,-491.575025,-727.2716202,,
2130,-994.7608667,-490.0656244,-730.7470026,,
2131,-997.3918214,-488.5995072,-728.4106391,,
2132,-1013.852037,-489.1511175,-729.4076532,,
2133,-1026.351025,-485.0108131,-724.38526,,
2134,-1016.983463,-484.4864937,-733.4483811,,
2135,-1018.741202,-484.212982,-729.8981592,,
2136,-1012.68278,-481.5965647,-727.3556319,,
2137,-1003.735328,-476.4423658,-728.0303973,,
2138,-1000.365611,-477.5108237,-724.1178705,,
2139,-998.0146469,-475.9973986,-717.856395,,
2140,-997.7683431,-473.3500591,-719.605166,,
2141,-990.5832308,-474.822357,-722.3947169,,
2142,-985.1223369,-470.646179,-720.043223,,
2143,-987.8775527,-466.6651882,-712.9007359,,
2144,-995.5614003,-465.4041074,-708.9504036,,
2145,-1003.084587,-464.3317086,-704.9594153,,
2146,-1014.897112,-464.0341935,-702.6186956,,
2147,-1012.772966,-464.2254275,-698.7136062,,
2148,-1028.940917,-461.6201146,-696.2220602,,
2149,-1031.891124,-462.0497691,-681.7840973,,
2150,-1028.847874,-460.0015661,-669.8093875,,
2151,-1030.610179,-463.4897962,-666.7124799,,
2152,-1031.213189,-464.0881297,-658.5895789,,
2153,-1041.319469,-465.1528226,-653.9827562,,
2154,-1048.198408,-460.4791278,-649.0299765,,
2155,-1054.074159,-457.6820056,-644.108375,,
2156,-1061.987567,-458.0771557,-642.6897466,,
2157,-1072.206817,-458.6407309,-636.6269818,,
2158,-1079.742825,-462.3824618,-627.6440038,,
2159,-1091.987651,-461.3239416,-627.2928338,,
2160,-1103.667067,-462.1592872,-623.9387192,,
2161,-1115.770832,-461.1810429,-622.1575054,,
2162,-1128.064374,-459.9801585,-616.9993206,,
2163,-1122.417646,-458.3560808,-610.4198812,,
2164,-1129.70847,-454.5685244,-600.7781584,,
2165,-1132.117571,-454.3678003,-597.0188423,,
2166,-1128.382658,-456.4912057,-596.0271593,,
2167,-1139.372226,-458.7511457,-592.7936203,,
2168,-1146.546534,-463.1326025,-590.7267273,,
2169,-1156.487566,-466.2751561,-587.1102931,,
2170,-1165.336782,-464.8656831,-583.0760185,,
2171,-1176.528817,-464.1745126,-582.8685593,,
2172,-1175.297169,-464.4225692,-575.8739532,,
2173,-1178.509957,-463.6260602,-573.902603,,
2174,-1181.941892,-458.0870595,-572.5479949,,
2175,-1178.107266,-452.138882,-568.9944895,,
2176,-1176.890963,-452.0357513,-568.266317,,
2177,-1181.393386,-450.7550802,-567.4003388,,
2178,-1189.486789,-447.6681037,-563.9910229,,
2179,-1192.892619,-448.0309327,-560.6091983,,
2180,-1196.955791,-447.4103861,-558.7775011,,
2181,-1206.726221,-447.7841781,-555.1925503,,
2182,-1212.32556,-451.0406504,-551.5980777,,
2183,-1222.326881,-452.660235,-548.9984272,,
2184,-1222.236833,-455.4169961,-548.1402036,,
2185,-1225.587829,-452.2227153,-545.2091439,,
2186,-1229.17821,-455.4561366,-543.0309579,,
2187,-1226.757977,-459.4782343,-537.5483519,,
2188,-1233.48097,-453.0879236,-534.6253164,,
2189,-1243.018677,-449.9038318,-527.4405315,,
2190,-1255.549358,-440.9697673,-522.5003546,,
2191,-1270.140657,-440.6786258,-520.7060745,,
2192,-1275.052417,-441.0748303,-513.3398397,,
2193,-1286.753917,-438.186904,-502.7361513,,
2194,-1303.073073,-437.5326056,-505.8981709,,
2195,-1302.885974,-435.3468697,-503.3747201,,
2196,-1299.848534,-435.8521903,-508.8428828,,
2197,-1287.085023,-438.8716759,-498.3374802,,
2198,-1281.598469,-441.4540067,-495.3997598,,
2199,-1282.472819,-443.2560206,-491.0053627,,
2200,-1280.660599,-444.4232489,-489.2978013,,
2201,-1282.093428,-443.6041371,-490.1201527,,
2202,-1294.640916,-445.1397906,-483.8528801,,
2203,-1294.031744,-442.3314051,-479.2031243,,
2204,-1288.513814,-435.5466906,-474.5643377,,
2205,-1302.046791,-428.562054,-478.6474281,,
2206,-1295.786897,-429.9459372,-475.3759088,,
2207,-1290.935189,-429.8298332,-470.2551388,,
2208,-1280.113981,-429.1738456,-468.8187841,,
2209,-1268.685492,-427.3279101,-471.7178991,,
2210,-1256.413171,-421.2174408,-467.6288763,,
2211,-1251.706657,-419.2705625,-466.1071947,,
2212,-1230.516125,-417.6186968,-461.1195446,,
2213,-1216.007117,-413.8792753,-456.7814576,,
2214,-1204.122913,-409.4055528,-452.646182,,
2215,-1193.955771,-409.5274103,-454.746885,,
2216,-1188.90889,-410.6020743,-450.935253,,
2217,-1169.617188,-407.956729,-454.0237273,,
2218,-1176.888208,-403.5341361,-452.7032474,,
2219,-1171.282965,-405.1355681,-453.6938119,,
2220,-1165.790255,-403.9931596,-453.917718,,
2221,-1161.454149,-403.9369298,-452.1121747,,
2222,-1145.510024,-403.9551679,-455.1216071,,
2223,-1147.386548,-400.8571674,-455.5208157,,
2224,-1149.73197,-397.7767519,-448.9962216,,
2225,-1145.000285,-396.2718391,-444.0458537,,
2226,-1140.571893,-395.2536331,-441.3937241,,
2227,-1136.556145,-391.1898811,-434.9674556,,
2228,-1111.723363,-389.3866366,-432.0649685,,
2229,-1117.930143,-387.0286378,-436.0961735,,
2230,-1115.925054,-384.8244897,-430.032201,,
2231,-1114.297115,-383.7123688,-427.9801023,,
2232,-1096.271048,-380.9955554,-419.1827953,,
2233,-1081.651917,-381.7825213,-422.0521764,,
2234,-1073.371188,-381.3869841,-409.3654308,,
2235,-1071.544806,-379.5149325,-403.0804414,,
2236,-1068.392227,-377.3510544,-405.7321638,,
2237,-1066.289761,-376.9312254,-406.2284089,,
2238,-1059.937301,-372.8257173,-406.3778947,,
2239,-1059.557504,-367.7794319,-406.5041836,,
2240,-1051.773902,-365.221304,-406.6086511,,
2241,-1050.378567,-361.8884562,-403.8638952,,
2242,-1044.487689,-359.1440901,-404.7917515,,
2243,-1032.270399,-356.2591201,-405.7810817,,
2244,-1019.029709,-354.1316502,-404.6430391,,
2245,-1009.821017,-350.3842842,-410.037069,,
2246,-997.7332301,-347.1385114,-407.2307648,,
2247,-999.6749275,-343.8859763,-413.0715405,,
2248,-982.023906,-342.3833556,-411.4962365,,
2249,-981.2057016,-338.3569025,-412.5204687,,
2250,-984.3143336,-335.1023609,-414.5064843,,
2251,-982.5079112,-331.2833421,-415.6462131,,
2252,-986.9830053,-328.1396979,-421.2004722,,
2253,-979.3053915,-323.935608,-423.4550763,,
2254,-980.8801952,-320.7625053,-428.6952279,,
2255,-973.4247659,-320.6408034,-435.1500152,,
2256,-964.3661726,-317.6249839,-438.1983679,,
2257,-955.5526125,-314.2500843,-440.2978338,,
2258,-946.451247,-311.1051455,-447.2646337,,
2259,-935.0007632,-308.4141978,-449.7515367,,
2260,-922.4720616,-306.2745779,-453.2597929,,
2261,-911.2281152,-302.5519621,-456.8477336,,
2262,-898.809923,-300.2504706,-457.6196641,,
2263,-901.1988771,-298.5293904,-462.5685334,,
2264,-891.7124788,-301.285057,-464.1752151,,
2265,-889.6466569,-299.443347,-465.6492011,,
2266,-881.3002386,-298.1816207,-465.2608795,,
2267,-871.90449,-294.6864323,-467.8651722,,
2268,-862.1692597,-287.9164947,-471.7104218,,
2269,-858.2176336,-282.7248115,-475.1785358,,
2270,-848.5805243,-284.9440704,-477.3616541,,
2271,-842.9813986,-283.4810988,-477.3753109,,
2272,-851.840242,-284.3447242,-481.0910857,,
2273,-851.6943648,-282.4929171,-481.5553496,,
2274,-852.8218923,-283.2579868,-484.0898038,,
2275,-857.3943251,-284.3401661,-486.29383,,
2276,-857.5291752,-286.7243183,-489.3533436,,
2277,-850.5435354,-289.7675663,-491.8096357,,
2278,-843.010059,-292.9223317,-492.8107246,,
2279,-840.8946304,-294.0692734,-494.2544894,,
2280,-838.1285449,-297.6858237,-497.8844389,,
2281,-830.0281311,-298.1861914,-500.4546828,,
2282,-822.7537942,-298.7682957,-504.006041,,
2283,-812.8234569,-298.6583376,-505.8410316,,
2284,-810.1603796,-298.4875331,-507.4274455,,
2285,-807.223222,-299.6005988,-508.5675993,,
2286,-802.2268756,-300.5810466,-508.711725,,
2287,-797.2961284,-297.9949038,-511.7221691,,
2288,-786.2367199,-302.9671272,-511.7176921,,
2289,-778.1110575,-311.1138016,-512.3678092,,
2290,-767.62812,-316.5816786,-515.7533434,,
2291,-755.7876699,-319.9171208,-516.3674887,,
2292,-743.1559209,-326.1073971,-516.5962522,,
2293,-728.7392848,-330.0160896,-516.3943696,,
2294,-711.2798197,-333.6832006,-515.8151803,,
2295,-711.5167608,-339.078286,-516.9139965,,
2296,-707.9129578,-339.2945452,-516.5503702,,
2297,-710.4111019,-337.6477695,-516.7237868,,
2298,-705.1732326,-337.8406989,-518.7422215,,
2299,-686.8265646,-344.2470721,-520.3180231,,
2300,-676.5007791,-341.9707821,-519.8623583,,
2301,-664.1070078,-344.5069728,-519.4525325,,
2302,-650.8458075,-347.0183555,-518.1373416,,
2303,-649.508257,-349.2323367,-516.8462112,,
2304,-635.9217551,-352.8014177,-516.6428993,,
2305,-623.3312712,-359.6198838,-517.0577804,,
2306,-615.7701587,-360.107189,-514.6794118,,
2307,-614.0257395,-359.9938395,-515.0813004,,
2308,-613.9447552,-358.3855549,-514.4775024,,
2309,-612.7725363,-360.9336459,-513.4971359,,
2310,-612.6534353,-365.4182818,-514.5336641,,
2311,-616.0280706,-370.9739415,-517.2206255,,
2312,-615.1669291,-372.4515106,-519.4789317,,
2313,-616.5418154,-378.4137357,-520.9537498,,
2314,-615.5486736,-378.0313407,-523.277112,,
2315,-615.0366464,-380.9398224,-524.8013331,,
2316,-616.2070856,-379.5126249,-529.880187,,
2317,-615.6953057,-381.0853453,-528.9639827,,
2318,-613.0640199,-384.8877983,-533.4306742,,
2319,-617.2811796,-384.8601545,-529.7155328,,
2320,-617.0691545,-385.5245818,-525.3214522,,
2321,-616.61574,-386.8238174,-526.771593,,
2322,-615.693588,-387.2277251,-523.1486728,,
2323,-611.4843349,-389.2269993,-522.3463023,,
2324,-607.7486012,-390.7048784,-524.0773464,,
2325,-610.8029755,-392.800349,-525.4734842,,
2326,-610.1009901,-395.6291697,-527.9892606,,
2327,-609.8916892,-398.0242987,-529.4318023,,
2328,-611.0472811,-400.3978418,-527.6313729,,
2329,-605.3530094,-401.0639203,-526.5985355,,
2330,-605.0039011,-403.1692182,-527.3868666,,
2331,-603.9844991,-403.1063791,-530.3694313,,
2332,-604.1411106,-404.1655754,-533.4174957,,
2333,-604.8560006,-402.8411259,-539.6028165,,
2334,-605.5333824,-402.4013469,-540.6120988,,
2335,-605.6028546,-404.0171554,-544.931651,,
2336,-600.6407704,-405.1770421,-544.9162299,,
2337,-600.5927866,-406.7812759,-542.8616255,,
2338,-600.5551559,-409.1484002,-545.7449469,,
2339,-598.4101189,-411.7345879,-546.4273817,,
2340,-600.3969335,-413.7604844,-550.2335688,,
2341,-603.1336157,-416.7191657,-551.0743327,,
2342,-603.9177693,-418.5105138,-552.6052604,,
2343,-604.9532893,-419.6744533,-557.0290755,,
2344,-604.4117034,-424.5588356,-557.9423124,,
2345,-603.678639,-426.7257555,-561.9007593,,
2346,-601.2388218,-427.6351878,-564.1950684,,
2347,-599.9832553,-433.6161685,-564.2960545,,
2348,-602.8864836,-436.6287449,-566.0686638,,
2349,-602.3251054,-439.269847,-570.5263924,,
2350,-602.2150788,-444.4419175,-571.3838992,,
2351,-601.6038306,-447.7818907,-575.7002555,,
2352,-594.3048604,-450.611177,-573.2679785,,
2353,-591.3471341,-451.364733,-584.4847587,,
2354,-583.0541474,-455.4029835,-581.4121782,,
2355,-586.1314024,-457.7198676,-588.3235305,,
2356,-586.0888272,-459.3165889,-590.8886185,,
2357,-585.6278332,-461.7779699,-595.626623,,
2358,-587.0827231,-464.0440646,-594.7135914,,
2359,-586.5623142,-465.6149467,-594.6169002,,
2360,-586.936504,-466.3454059,-600.4594543,,
2361,-587.8810173,-469.567711,-598.345159,,
2362,-589.4305178,-471.7453479,-597.6046872,,
2363,-588.6558346,-471.6631128,-597.1783606,,
2364,-584.8273006,-468.0305331,-600.6359612,,
2365,-583.8643366,-467.2929209,-598.1581176,,
2366,-585.4338003,-466.2550123,-598.4230962,,
2367,-587.5044271,-466.1872364,-599.9217769,,
2368,-589.2124351,-463.9814881,-599.9500176,,
2369,-581.4632781,-464.3399277,-595.763219,,
2370,-580.7363817,-460.887611,-594.936226,,
2371,-576.079036,-462.8606273,-597.0588664,,
2372,-569.8642057,-462.1382953,-596.2930471,,
2373,-565.999636,-460.2841274,-596.5851951,,
2374,-564.6432421,-457.6519558,-594.2767666,,
2375,-557.9587209,-456.6255417,-595.0637571,,
2376,-558.0052423,-455.3742724,-594.6612423,,
2377,-558.3432511,-454.7727895,-594.3442466,,
2378,-559.6197869,-457.4396975,-593.981198,,
2379,-560.8765505,-455.094198,-591.141906,,
2380,-559.4317209,-454.802418,-590.7597865,,
2381,-556.1545244,-451.0238239,-591.865917,,
2382,-556.9872969,-449.2375614,-591.4689649,,
2383,-558.7587521,-448.6144562,-592.780104,,
2384,-557.9684476,-447.9349489,-592.1777688,,
2385,-556.9803191,-452.4776091,-592.0424413,,
2386,-559.0005454,-450.7978292,-589.8884218,,
2387,-562.2199351,-454.2029541,-586.5718469,,
2388,-562.8231981,-451.0314062,-582.7881238,,
2389,-562.4541811,-448.4847447,-583.8626086,,
2390,-560.0455468,-446.3329048,-577.0249121,,
2391,-560.086356,-446.1826239,-579.3552549,,
2392,-559.6415917,-441.9352886,-575.4122195,,
2393,-560.1535119,-439.0794524,-574.2805109,,
2394,-561.0304184,-435.7223941,-575.9217797,,
2395,-562.5149186,-431.0895941,-575.2589737,,
2396,-565.8101286,-427.1364061,-574.4259583,,
2397,-566.7895748,-425.5959664,-576.6472224,,
2398,-565.8281008,-422.1565288,-573.4891058,,
2399,-565.2987959,-414.4052004,-573.2779813,,
2400,-564.8995399,-415.0618583,-572.9720344,,
2401,-562.0931162,-411.5083846,-570.2055774,,
2402,-559.6276761,-409.9807951,-569.5131955,,
2403,-560.6407676,-409.0456488,-567.7483265,,
2404,-562.6579738,-409.682837,-568.6577278,,
2405,-566.1603129,-407.5876598,-569.0289215,,
2406,-566.2351867,-410.5997137,-570.3390437,,
2407,-564.1803874,-418.6117667,-571.5670601,,
2408,-564.2748814,-422.5785489,-573.9662683,,
2409,-566.1381717,-427.1762021,-571.949495,,
2410,-566.1695596,-428.6073677,-575.7229864,,
2411,-561.4396303,-424.8263541,-577.073982,,
2412,-561.3262149,-427.8923457,-576.381934,,
2413,-563.2555021,-427.2697661,-573.0536392,,
2414,-565.113772,-432.1681496,-568.6907718,,
2415,-562.0011692,-432.2787649,-566.8390108,,
2416,-557.3243409,-433.6978426,-566.7618892,,
2417,-555.9244852,-438.0455321,-566.3518349,,
2418,-555.1501365,-440.7738363,-563.2655352,,
2419,-552.3962914,-445.2082441,-565.9149583,,
2420,-552.4696381,-450.3840597,-571.5176933,,
2421,-549.8926578,-453.9344898,-570.7961396,,
2422,-549.7843524,-454.6588301,-573.6433823,,
2423,-553.1115042,-461.6745731,-572.5468669,,
2424,-555.1728157,-466.3834282,-570.3726435,,
2425,-552.0677266,-470.0626313,-572.8907302,,
2426,-553.1783952,-475.3378775,-572.2828375,,
2427,-554.8356294,-480.4106313,-575.1693808,,
2428,-554.8662448,-489.5813782,-578.3313382,,
2429,-556.015622,-499.3131661,-578.0482456,,
2430,-554.0422628,-511.8473649,-582.7430981,,
2431,-556.3716357,-512.4069704,-582.5093355,,
2432,-559.2053753,-515.6406269,-585.8050721,,
2433,-558.4072563,-521.0781851,-581.5748592,,
2434,-556.0978458,-526.6976645,-581.7298384,,
2435,-552.7840199,-531.5961457,-582.184561,,
2436,-553.7986918,-537.1673582,-581.500564,,
2437,-553.352316,-541.2173304,-587.636759,,
2438,-554.3201808,-546.2789445,-594.1348163,,
2439,-551.6327926,-551.9626595,-593.9643661,,
2440,-549.9760849,-558.3357419,-595.8391435,,
2441,-543.4300217,-561.9684629,-603.5728687,,
2442,-542.8896065,-568.4909826,-612.4420016,,
2443,-539.1390959,-571.8554813,-610.9469892,,
2444,-537.7771373,-579.9319214,-612.0189373,,
2445,-536.8220038,-586.7508916,-606.2637617,,
2446,-536.642699,-592.7736571,-606.5084025,,
2447,-533.0456727,-587.8997983,-604.571155,,
2448,-532.7828043,-587.1510744,-603.1381195,,
2449,-532.9425916,-591.1326017,-599.4809987,,
2450,-533.0412661,-593.3510137,-595.3897845,,
2451,-531.4355049,-596.6702492,-592.5156935,,
2452,-531.0262613,-598.4437786,-591.9531548,,
2453,-532.9017125,-604.7002809,-579.7933249,,
2454,-532.5455875,-608.3316441,-574.7538349,,
2455,-526.0492477,-614.9321367,-563.1518606,,
2456,-524.2609465,-614.4894137,-560.3571132,,
2457,-522.0064416,-621.6943388,-557.9884138,,
2458,-519.7755469,-625.8240732,-558.1222128,,
2459,-521.568873,-635.5373965,-558.5649139,,
2460,-520.4825514,-645.9501701,-552.5080394,,
2461,-520.3553127,-648.134275,-554.0167737,,
2462,-518.2371237,-647.2139588,-556.7247571,,
2463,-519.5239815,-651.9907402,-556.3843279,,
2464,-523.4318931,-659.7954552,-554.8471392,,
2465,-522.2065722,-660.4578089,-556.8378201,,
2466,-520.6837513,-669.7441557,-558.057277,,
2467,-517.7890103,-680.3621301,-559.005439,,
2468,-517.1099543,-691.711918,-559.4700633,,
2469,-518.5733772,-693.7698136,-563.811442,,
2470,-518.9844131,-692.1655966,-565.0409772,,
2471,-519.4522151,-690.7021819,-563.5368906,,
2472,-520.9381856,-690.8650801,-562.4934673,,
2473,-522.5331906,-692.5633164,-564.2061578,,
2474,-521.1829357,-695.7887084,-568.5549244,,
2475,-522.1541575,-691.1610184,-569.7350778,,
2476,-519.5364935,-691.9807244,-564.8162067,,
2477,-515.5391229,-693.5563586,-564.2948345,,
2478,-512.995879,-697.7164554,-563.8420249,,
2479,-513.0619239,-709.8063608,-565.9239509,,
2480,-514.7434609,-719.7603021,-565.9293248,,
2481,-518.1577609,-724.9939053,-568.8576662,,
2482,-517.8383664,-724.9529806,-569.8610826,,
2483,-518.8482572,-725.0883495,-568.0396162,,
2484,-520.6478232,-726.4154225,-567.4030159,,
2485,-518.2899717,-720.9046173,-571.8147049,,
2486,-517.687951,-717.0408227,-577.7032601,,
2487,-516.1383363,-713.3683009,-581.8527976,,
2488,-515.8853266,-715.9802886,-583.2798435,,
2489,-515.3114576,-711.141627,-585.3208163,,
2490,-515.545709,-712.7379839,-593.7677124,,
2491,-514.6684578,-714.6535869,-594.0526158,,
2492,-518.1239299,-715.9535248,-598.609162,,
2493,-517.785502,-714.9472736,-600.2587813,,
2494,-515.6131011,-715.7546103,-601.4172909,,
2495,-514.7176126,-717.8308343,-606.2061949,,
2496,-513.9012764,-719.0863994,-605.8406954,,
2497,-514.6020268,-717.0225751,-604.6219799,,
2498,-515.7696274,-718.3655201,-605.3116586,,
2499,-519.4275633,-718.2399765,-602.2825104,,
2500,-518.9567233,-719.0620129,-604.8289144,,
2501,-518.4497443,-718.824399,-605.017782,,
2502,-517.7939255,-720.9315145,-608.8701813,,
2503,-515.2223685,-722.335222,-606.4140691,,
2504,-516.6358058,-718.3013,-606.9959314,,
2505,-513.7178503,-717.8733372,-605.8133597,,
2506,-514.8479123,-712.7336602,-607.5199456,,
2507,-516.3265832,-704.6581293,-606.8402618,,
2508,-514.5082316,-708.7793802,-602.939121,,
2509,-510.5923477,-715.7286225,-600.6997187,,
2510,-511.1909323,-723.6673385,-593.35409,,
2511,-510.8472841,-736.041009,-587.2296557,,
2512,-509.1026368,-732.0972873,-581.9559269,,
2513,-507.1646908,-737.0618245,-579.287881,,
2514,-506.3669716,-731.3741932,-580.077032,,
2515,-508.304595,-730.6255412,-579.6774658,,
2516,-514.7891956,-730.5767983,-575.8871976,,
2517,-519.3126989,-728.7858588,-575.545525,,
2518,-519.2919665,-726.4533776,-574.8259373,,
2519,-520.1273786,-721.5737957,-578.4245472,,
2520,-520.4680618,-717.8936936,-575.5404274,,
2521,-524.8042566,-715.2505274,-580.8544892,,
2522,-524.8774256,-723.1891459,-579.1967513,,
2523,-522.2341849,-720.0477303,-580.045658,,
2524,-521.3460587,-716.638977,-581.6822465,,
2525,-522.9666727,-714.2095716,-576.612895,,
2526,-523.0178121,-708.3759119,-575.4526752,,
2527,-521.4975059,-704.2335131,-573.513794,,
2528,-521.8002775,-696.0004652,-574.3410151,,
2529,-520.1084245,-688.1209293,-572.9876208,,
2530,-521.3408091,-684.8420599,-568.5886919,,
2531,-520.9586551,-695.1899496,-566.4060524,,
2532,-523.0996753,-690.4774421,-556.1655897,,
2533,-520.1795099,-685.4645634,-549.9472506,,
2534,-524.249626,-680.4640672,-549.1451373,,
2535,-524.7071397,-684.4256021,-546.9098831,,
2536,-524.2553227,-680.4581239,-545.44237,,
2537,-524.4675446,-676.060159,-538.9255434,,
2538,-522.674362,-672.5844949,-527.8813944,,
2539,-523.1796424,-666.9802297,-527.7436415,,
2540,-526.2732881,-661.0696557,-519.9322026,,
2541,-529.7388747,-669.0662248,-511.5534671,,
2542,-531.402011,-670.5238979,-500.4918136,,
2543,-534.0101571,-667.7006074,-499.0782635,,
2544,-535.3085971,-656.7173873,-496.6642838,,
2545,-537.5531923,-651.4020405,-495.8463585,,
2546,-540.2395668,-648.732525,-494.023449,,
2547,-543.8624962,-649.2893761,-490.3159197,,
2548,-542.4775277,-649.9887129,-489.603758,,
2549,-541.6352094,-650.5273152,-487.8097798,,
2550,-540.5890559,-647.1299641,-491.9626141,,
2551,-543.3740994,-646.9795744,-489.6541513,,
2552,-544.5644678,-649.9307589,-490.1117238,,
2553,-544.6032409,-645.3306325,-488.2624643,,
2554,-543.8032286,-640.4556582,-489.9586022,,
2555,-550.2994631,-635.1419416,-490.5091645,,
2556,-549.9265813,-635.9498267,-487.9232411,,
2557,-551.9290033,-630.1766586,-487.6948686,,
