,Seed 1,Seed 37,Seed 42
1808,-150.6799575,-203.6408234,-170.09848
1809,-150.4369045,-203.8429599,-169.3446553
1810,-150.347083,-203.5031856,-170.675947
1811,-150.2030551,-203.1062297,-171.5336997
1812,-150.0335753,-201.3946584,-171.5958045
1813,-149.8826604,-200.4189298,-171.5999197
1814,-149.5647523,-199.9659204,-171.1793487
1815,-149.0878027,-200.3689467,-168.5192744
1816,-149.239799,-205.1326086,-165.1285609
1817,-149.2815598,-216.2043898,-164.6998584
1818,-148.1556207,-215.3810955,-163.706812
1819,-148.0402412,-218.6756162,-165.3390476
1820,-147.7015591,-221.9080474,-164.8848531
1821,-149.7625123,-221.8344393,-165.2545736
1822,-149.6229005,-221.8323838,-164.6447286
1823,-150.6255841,-218.1697367,-164.1553409
1824,-151.0145966,-218.0956226,-163.985269
1825,-151.6223559,-214.3617701,-163.8715904
1826,-150.6851676,-214.0802283,-162.1621128
1827,-150.5544361,-213.8409063,-162.5162959
1828,-149.9335729,-215.3546425,-161.8950388
1829,-150.1120286,-215.4595893,-163.232463
1830,-149.9654796,-211.7180858,-162.629982
1831,-150.418235,-211.6183928,-162.6698306
1832,-150.5194738,-211.7146042,-163.0711542
1833,-150.5419243,-210.9206061,-155.4087538
1834,-151.1797947,-210.0336795,-154.4349792
1835,-152.6154703,-210.1070523,-154.1647477
1836,-152.0558675,-208.0150211,-154.5641361
1837,-154.483874,-208.6353303,-154.0157937
1838,-154.9975751,-211.9877792,-155.167154
1839,-154.3701421,-208.8542542,-154.712334
1840,-154.7096832,-214.7943748,-154.2762723
1841,-154.9752313,-213.8322747,-157.4948996
1842,-154.8719062,-213.6929592,-158.0940914
1843,-154.6552682,-210.2771018,-157.9131602
1844,-154.714317,-207.383914,-156.8059297
1845,-154.9043514,-207.2187741,-156.5196608
1846,-154.5217965,-207.6609503,-155.9336157
1847,-152.7196931,-205.2470073,-155.8961418
1848,-151.2297591,-200.7538215,-156.3778176
1849,-151.3073945,-198.556197,-156.0500592
1850,-150.6522977,-199.4418271,-156.3068943
1851,-151.4790501,-199.2655241,-154.1958011
1852,-155.6995712,-199.5841651,-155.5476308
1853,-155.0481228,-200.4916542,-156.228009
1854,-155.62779,-199.9088578,-160.0342608
1855,-155.3399387,-200.1545679,-161.4567199
1856,-154.906383,-200.1348973,-162.071369
1857,-154.4852576,-201.3750273,-164.4306753
1858,-154.7175717,-198.3016438,-163.3563481
1859,-151.6149657,-198.6005126,-162.0495732
1860,-152.4048951,-198.4133064,-161.9422926
1861,-152.2046766,-198.9405293,-163.3132923
1862,-154.0387478,-198.8040301,-163.5662449
1863,-155.8002541,-199.0959072,-165.0812172
1864,-155.5537924,-200.2673447,-165.0289501
1865,-156.7464661,-199.4409576,-165.2024478
1866,-157.2311546,-197.7144976,-164.5036001
1867,-156.9662544,-199.0057705,-164.684337
1868,-155.9473845,-194.5776393,-163.7271502
1869,-153.9469018,-193.8731309,-164.9437634
1870,-154.5241815,-193.5105372,-166.5652565
1871,-153.6867503,-197.6755265,-166.3717389
1872,-154.3518858,-198.5737535,-166.6925656
1873,-152.4758577,-198.2195999,-164.0359358
1874,-152.395312,-199.5679988,-160.9849393
1875,-151.2005423,-199.5506547,-161.0134502
1876,-151.3717219,-199.2515179,-160.8745616
1877,-151.4973595,-199.8158791,-160.8834962
1878,-151.1496705,-199.7585582,-160.7300812
1879,-148.266494,-200.0322312,-159.0811093
1880,-147.8773928,-199.8074435,-161.0213863
1881,-146.5160182,-199.3530924,-161.4175087
1882,-146.1227051,-199.2426737,-162.3246831
1883,-145.9964501,-199.3892957,-162.1975829
1884,-147.6300662,-199.1393378,-161.3279795
1885,-147.7640261,-199.180145,-162.3337138
1886,-146.1119099,-205.0610899,-162.8406804
1887,-145.9053855,-211.4019808,-164.5881091
1888,-146.2923741,-210.8241992,-165.1016002
1889,-145.9695368,-206.8161431,-165.4556114
1890,-148.0390503,-202.9211632,-165.2603692
1891,-147.8520141,-203.3456254,-164.9860919
1892,-147.9374917,-202.4416668,-165.4623626
1893,-147.6940881,-202.3065914,-165.0447422
1894,-147.228932,-203.7154649,-164.1976644
1895,-147.489876,-204.0592716,-164.5110016
1896,-148.2148539,-204.1724542,-164.1034037
1897,-148.1659499,-203.7129902,-168.1848575
1898,-148.2520105,-203.3270886,-173.8946691
1899,-148.0722489,-203.4280194,-174.5216686
1900,-148.0098418,-202.859476,-174.7243035
1901,-149.8384033,-202.5984551,-174.5926024
1902,-149.7545603,-200.3265376,-174.7624807
1903,-149.9659855,-200.0349811,-174.0346892
1904,-150.1067771,-200.4695063,-174.4353219
1905,-152.4719818,-200.8213517,-174.5489063
1906,-152.7315524,-201.3501187,-172.4224591
1907,-149.9528935,-205.602702,-168.7955712
1908,-149.6583916,-205.9412559,-168.1263333
1909,-149.7099918,-205.8136751,-168.5740886
1910,-149.301172,-206.0164807,-168.8886773
1911,-149.3279267,-206.4426929,-168.9698411
1912,-151.4474936,-206.062545,-168.6901687
1913,-151.9559197,-207.6913779,-168.5310694
1914,-152.267873,-212.6300729,-168.4447954
1915,-151.1110515,-214.5498598,-167.8962628
1916,-150.7957622,-209.9645342,-167.9175911
1917,-150.6405454,-196.4424538,-168.6135757
1918,-151.8746452,-195.3530074,-168.4498944
1919,-152.0608727,-191.900746,-167.2153633
1920,-152.1258617,-189.3467868,-166.7542307
1921,-150.1768567,-189.1628479,-167.121141
1922,-152.4780878,-189.2571774,-167.4149693
1923,-152.5774438,-190.61535,-167.0993848
1924,-152.4922998,-190.7291437,-167.7541483
1925,-151.9988536,-191.142321,-168.0453143
1926,-151.3614172,-189.6718529,-172.4073864
1927,-151.877163,-192.7898791,-173.8967638
1928,-153.1672946,-191.8014203,-177.6593518
1929,-153.3644294,-191.6530266,-177.4690165
1930,-153.4162863,-192.4196749,-178.4011801
1931,-156.3789361,-192.6935363,-176.8932442
1932,-160.9268233,-192.3583838,-176.6972413
1933,-161.1304069,-190.9766566,-174.2227795
1934,-160.6686074,-190.8329045,-174.1844862
1935,-158.7419691,-192.637766,-174.4548791
1936,-159.1763847,-192.9953209,-174.4436851
1937,-156.9012609,-192.9745104,-175.4449128
1938,-156.2922097,-188.2692522,-174.0339534
1939,-154.3170032,-186.5265144,-174.9155317
1940,-154.1192498,-180.4463727,-172.2265795
1941,-155.3959472,-180.9813147,-168.8597187
1942,-155.1453126,-180.2456267,-167.9093982
1943,-155.3586946,-180.1715444,-167.8991976
1944,-154.6185969,-181.4950149,-167.5217032
1945,-153.5420391,-180.4350732,-169.3017624
1946,-153.5611314,-180.0551246,-169.5155825
1947,-154.1375786,-179.662088,-169.5642675
1948,-154.5383344,-179.3327864,-168.7695826
1949,-154.4934136,-180.5846176,-167.9035486
1950,-155.0905466,-187.2682094,-168.2060067
1951,-154.00217,-187.1958567,-170.2188996
1952,-150.3121572,-191.7284746,-168.6446104
1953,-152.4874624,-192.2356785,-168.0177435
1954,-153.1395336,-192.849647,-165.2646327
1955,-153.2332325,-192.7114038,-163.6926162
1956,-152.0938264,-196.7002596,-163.843449
1957,-152.2859691,-199.20826,-162.0569279
1958,-152.2507334,-200.8201749,-161.676057
1959,-152.0356105,-204.2384693,-161.9493542
1960,-151.6485442,-203.207935,-161.4705454
1961,-151.9376062,-202.5434841,-161.2635443
1962,-150.1890199,-202.2215418,-161.1640817
1963,-148.2317228,-202.5023376,-160.7980892
1964,-148.9047034,-201.2708177,-160.5497477
1965,-148.2515382,-199.9626014,-161.1190193
1966,-148.0789733,-198.3137329,-161.9953583
1967,-149.702399,-197.9474698,-162.2779193
1968,-150.1410506,-198.2358096,-162.8945883
1969,-151.7139177,-198.1553022,-161.4370037
1970,-151.1577898,-199.1050896,-160.323607
1971,-151.2461829,-194.7668511,-160.1399835
1972,-151.6626408,-194.2479615,-160.0743712
1973,-151.806755,-194.9920493,-160.7129324
1974,-151.716735,-195.0730741,-160.4832158
1975,-152.0922435,-195.0678171,-160.4211745
1976,-151.9792814,-195.5838724,-160.4616573
1977,-152.8670994,-195.2034796,-160.688786
1978,-154.1075539,-194.4791465,-161.1737214
1979,-153.2422266,-194.1632114,-160.52662
1980,-153.2798133,-194.110879,-157.6000837
1981,-152.824117,-193.9331245,-156.5847778
1982,-154.5918718,-193.7026008,-155.8839766
1983,-154.5550041,-194.2019729,-155.8028437
1984,-155.5373038,-194.6213118,-156.2367136
1985,-156.0488229,-194.8771252,-155.0857085
1986,-157.4199684,-191.4204974,-154.5373278
1987,-157.5043427,-189.2191703,-152.7228894
1988,-157.647573,-191.2763664,-152.1775579
1989,-158.1885037,-191.4126207,-151.422507
1990,-157.9433586,-191.2912422,-150.9076114
1991,-158.0420903,-189.709011,-156.1127453
1992,-157.9442375,-192.4876033,-156.4015465
1993,-157.0763697,-192.704721,-155.1786092
1994,-157.0807451,-191.7933628,-155.904326
1995,-156.5868949,-193.8929572,-157.9661898
1996,-155.7494946,-196.5663708,-158.9600865
1997,-156.1733172,-197.1295966,-154.3162121
1998,-156.0097352,-196.4124477,-150.4084243
1999,-157.6329978,-195.103289,-149.3397741
2000,-157.5261,-195.3617411,-148.813526
2001,-157.0430192,-195.1031832,-148.7287607
2002,-157.3860327,-194.3528969,-148.3046283
2003,-157.2947063,-194.2281101,-153.1046443
2004,-156.9718167,-193.9938908,-153.8071596
2005,-154.6226768,-194.1912964,-153.6429279
2006,-154.6870208,-193.9151638,-153.2565136
2007,-158.8255565,-189.8480896,-155.1506236
2008,-163.3182665,-188.9410303,-153.3992945
2009,-167.1801005,-188.6456547,-154.4411863
2010,-167.5089113,-190.5680342,-154.6553471
2011,-168.2961389,-192.174647,-154.9385867
2012,-166.2179196,-193.8121757,-156.3868277
2013,-167.3896933,-193.7894044,-156.6995603
2014,-168.3319296,-189.4127763,-157.1308836
2015,-172.4749919,-186.8320717,-161.3224888
2016,-171.4941061,-187.2113104,-160.9268621
2017,-171.907162,-186.8572706,-160.6268814
2018,-171.6156751,-187.1241736,-160.4909193
2019,-171.9398894,-186.715417,-161.4482995
2020,-172.272229,-187.1370906,-162.4218099
2021,-172.2552896,-187.2652523,-161.7648085
2022,-170.5496063,-187.0840105,-162.1810683
2023,-170.638997,-187.6687072,-162.3116666
2024,-170.5810128,-192.7244553,-162.0814134
2025,-172.370616,-192.2212292,-161.703173
2026,-172.3045658,-193.069807,-158.531143
2027,-170.9561899,-190.9492835,-157.2782125
2028,-170.6735329,-191.0973301,-153.6260347
2029,-170.7967251,-191.0336677,-153.8638626
2030,-170.5747832,-190.4118011,-153.8739851
2031,-166.9159873,-189.8606213,-155.2998024
2032,-162.4742869,-190.3850582,-155.7264632
2033,-162.2758639,-189.6910529,-156.1093091
2034,-162.4523184,-190.4248566,-156.1878105
2035,-163.6572195,-188.8385433,-156.25295
2036,-163.4054956,-193.8309129,-156.3269026
2037,-165.5063662,-195.8303318,-156.7352225
2038,-166.33594,-194.1859233,-156.7530639
2039,-166.1802291,-194.2401306,-156.5367083
2040,-168.4027792,-194.4215737,-156.6033893
2041,-166.6436123,-194.711863,-156.811094
2042,-166.7705044,-195.2326425,-157.1499128
2043,-166.877668,-195.1949454,-157.0596982
2044,-168.9879657,-194.0056465,-158.8054882
2045,-170.5557664,-194.6169349,-160.1470776
2046,-170.6706838,-194.222757,-163.9437101
2047,-171.7313346,-194.6137728,-168.1979951
2048,-171.8837193,-193.910741,-168.6588389
2049,-171.3047161,-194.0406586,-170.0453153
2050,-171.3877529,-186.8910654,-171.6373324
2051,-171.3661959,-186.0446078,-169.5285777
2052,-171.0374105,-181.9299601,-169.9739996
2053,-169.0406512,-180.0531707,-169.4256051
2054,-170.0685292,-181.0868831,-168.2322496
2055,-169.7069331,-185.5902846,-170.2947743
2056,-172.8728844,-183.1961202,-170.2878876
2057,-175.558986,-180.1865407,-169.9085278
2058,-180.7515007,-178.9407122,-170.1531064
2059,-184.9678242,-175.7032161,-169.6507543
2060,-185.4916515,-177.094439,-169.5074442
2061,-184.466785,-177.3435532,-169.3609935
2062,-183.595586,-177.6467481,-169.3478476
2063,-185.2119825,-177.5598503,-169.1529606
2064,-184.9973763,-177.4500263,-169.453688
2065,-184.855938,-177.5331658,-169.0317507
2066,-184.6659295,-176.3979792,-168.8108259
2067,-186.3471847,-171.7561896,-168.6281288
2068,-186.0971262,-173.0740638,-168.8617634
2069,-186.1067305,-172.6601759,-169.0809352
2070,-186.5736071,-171.8427813,-168.0231626
2071,-186.9154403,-172.4410782,-171.00653
2072,-186.5065587,-172.3651504,-170.6194863
2073,-186.5641355,-173.2344354,-170.6984786
2074,-187.2050857,-173.1924306,-171.0650384
2075,-187.7244123,-173.2708683,-171.3192018
2076,-188.2834439,-172.7427342,-171.0441538
2077,-187.7595944,-172.4507194,-171.3900274
2078,-186.8684236,-173.3103881,-171.0866066
2079,-187.5554948,-173.6010089,-170.6772107
2080,-187.4195698,-173.3767402,-176.2606907
2081,-187.7888412,-173.7089741,-176.7162309
2082,-185.8628502,-173.8865915,-176.1758012
2083,-185.9896514,-173.6293749,-177.4332894
2084,-183.1946173,-173.3120783,-177.6187413
2085,-182.8711446,-172.8721202,-177.6597719
2086,-183.3600808,-171.9612068,-175.9370244
2087,-183.0859686,-167.7795486,-176.0893649
2088,-182.8075324,-166.1401335,-176.2480051
2089,-182.8956076,-166.188303,-176.5134886
2090,-182.8030283,-166.8053569,-176.9057586
2091,-182.7664356,-169.9831936,-172.2265397
2092,-185.4299677,-172.4459818,-172.0059581
2093,-185.3650585,-177.3993612,-173.2540234
2094,-185.6187549,-189.6823271,-173.1545853
2095,-185.0691353,-192.3489033,-171.0499407
2096,-185.2063484,-190.2982867,-169.8311881
2097,-185.3822179,-197.0510799,-170.154014
2098,-186.3994142,-200.7664609,-169.5289437
2099,-185.2979979,-205.5687781,-170.146915
2100,-184.874708,-210.9531158,-170.6143232
2101,-183.0976232,-211.7156246,-170.5066135
2102,-183.1684601,-216.1634216,-169.8446421
2103,-183.4090081,-219.0668842,-164.9701637
2104,-183.5588275,-219.8022163,-164.160801
2105,-184.0200421,-220.0086965,-163.6023566
2106,-182.850003,-219.4871297,-163.8510907
2107,-178.7569234,-219.9504981,-161.4835887
2108,-174.5922125,-220.8709658,-169.7950664
2109,-170.7389121,-220.9724662,-168.35918
2110,-170.0656894,-220.1965966,-167.2283483
2111,-169.6139547,-218.1512412,-167.2256015
2112,-170.0271725,-218.3384989,-165.9206521
2113,-170.8519285,-216.3855126,-165.7667545
2114,-169.9846674,-215.8577496,-165.5610527
2115,-166.9701152,-216.2484712,-161.9937378
2116,-172.8685974,-217.8274708,-162.7297497
2117,-174.42199,-218.1213203,-162.9238148
2118,-175.76407,-218.8190165,-162.7987278
2119,-175.3854901,-218.1025694,-162.549596
2120,-174.5335128,-217.8488117,-160.7085809
2121,-174.6185815,-217.4635497,-161.0201765
2122,-174.0249482,-217.1758301,-159.6610456
2123,-173.9819243,-215.0503193,-161.1712244
2124,-174.3138475,-209.4810354,-161.8541509
2125,-172.9904196,-210.3409178,-161.905612
2126,-174.0237684,-210.8253332,-162.3994225
2127,-175.3238772,-210.1145874,-162.3167042
2128,-175.9680809,-209.4615334,-162.571386
2129,-177.0064949,-211.1735459,-162.5961853
2130,-180.5149449,-217.9266056,-162.7049873
2131,-182.7527379,-218.9862928,-162.3328339
2132,-183.2098851,-218.3193599,-161.9419838
2133,-184.2618918,-218.3370209,-162.3153612
2134,-184.0237797,-218.1168992,-162.0996703
2135,-183.4840758,-217.8591421,-161.8242519
2136,-183.7597146,-212.3017263,-161.3047089
2137,-181.2382271,-210.7411213,-161.3040327
2138,-183.1210923,-214.4405218,-161.1968587
2139,-183.3916416,-214.6611613,-161.3980712
2140,-184.8738171,-216.0270014,-161.0676352
2141,-184.952176,-217.1300777,-160.7329937
2142,-186.4792454,-217.1619037,-160.5908113
2143,-186.8079123,-217.739774,-161.036538
2144,-186.1129879,-220.7104468,-159.5603822
2145,-185.9778549,-221.1786843,-157.3333149
2146,-185.4672167,-220.3448974,-154.0758876
2147,-185.2064195,-219.9535003,-148.250857
2148,-184.4482823,-222.6586213,-148.738275
2149,-185.1324829,-222.2757533,-148.5895117
2150,-185.1923873,-222.6145675,-147.2810257
2151,-185.0393678,-228.1995891,-149.9804146
2152,-186.4357624,-226.3381893,-151.1634618
2153,-185.5463953,-227.7346268,-151.1478966
2154,-195.8415129,-226.2886065,-151.7968747
2155,-196.0999793,-222.4417427,-149.7374589
2156,-194.4045146,-220.921431,-149.55223
2157,-194.2246691,-226.2337435,-149.9727025
2158,-191.5641631,-226.8442763,-151.0394735
2159,-187.118088,-231.2989527,-150.9999391
2160,-186.8724624,-233.5159511,-151.3979572
2161,-187.1279317,-234.5661147,-149.6837342
2162,-188.4925102,-234.7458727,-149.5733397
2163,-187.1531857,-234.7940418,-149.175041
2164,-186.7965441,-235.6410355,-147.534004
2165,-186.5825676,-236.304879,-147.6780371
2166,-186.8036209,-236.7883112,-147.9456947
2167,-184.4937826,-237.4173205,-147.7260433
2168,-184.167193,-236.1284532,-148.0897561
2169,-184.3745463,-236.8679367,-147.9419133
2170,-184.0371083,-236.6351181,-149.2071211
2171,-183.4864673,-235.2339293,-145.9579788
2172,-185.0285763,-236.8755255,-146.1507407
2173,-185.1530598,-242.2488821,-145.7264111
2174,-184.613267,-242.5444789,-145.4750088
2175,-183.8499168,-242.4968881,-145.0088976
2176,-183.1131458,-242.9510994,-147.9541528
2177,-182.6314727,-243.270737,-148.8439597
2178,-182.3850554,-244.0107286,-153.4518655
2179,-182.5638319,-242.6615569,-157.7096802
2180,-182.7005691,-242.2495892,-154.226758
2181,-182.0449364,-241.8178738,-153.5804835
2182,-182.4219403,-241.922666,-154.107205
2183,-182.5489905,-241.9238866,-153.9769596
2184,-185.1187736,-242.2281596,-153.3174832
2185,-186.8062792,-242.276261,-153.7329672
2186,-189.279125,-242.5976109,-155.5207878
2187,-191.1087401,-242.6482497,-155.5771354
2188,-191.1472622,-242.743026,-155.4442161
2189,-191.280157,-242.3607732,-155.2091421
2190,-191.8655272,-241.8005496,-154.2891626
2191,-191.7643488,-239.254522,-158.380523
2192,-189.0444252,-234.5536515,-158.3929889
2193,-190.0362013,-229.2830512,-158.3588272
2194,-190.047072,-217.3777678,-158.4477351
2195,-191.0886244,-213.2687823,-158.0023149
2196,-192.2552052,-212.3529996,-159.2191722
2197,-192.5229758,-206.4592926,-159.2517623
2198,-192.4121786,-203.0729426,-159.3027168
2199,-191.9023398,-199.8692434,-159.3094953
2200,-192.5750034,-195.4659713,-159.5769786
2201,-192.9190824,-193.8247795,-159.7804693
2202,-193.0952139,-189.4773224,-160.6419691
2203,-192.895541,-187.4170532,-161.5604937
2204,-192.6995487,-185.5584803,-161.5322307
2205,-194.7381617,-185.9658441,-161.2504672
2206,-195.5464676,-185.5631057,-161.4357886
2207,-196.0417908,-185.1984602,-161.1987011
2208,-197.7358067,-185.3253741,-158.5082107
2209,-200.4436243,-185.2301794,-158.5661624
2210,-202.0528335,-184.3939481,-159.305792
2211,-201.6675348,-184.7708672,-159.310603
2212,-201.2235746,-183.0808644,-158.6804389
2213,-199.7528204,-182.9839714,-158.8333471
2214,-199.8306869,-182.5543826,-159.2416342
2215,-199.7921805,-181.6450426,-162.6965087
2216,-194.6135063,-179.7113407,-165.996626
2217,-192.9996764,-179.7307311,-166.9553219
2218,-191.670293,-179.2605031,-171.1633783
2219,-192.1205489,-182.742852,-172.3385658
2220,-192.7207096,-182.1356577,-173.8000043
2221,-192.5734417,-185.3773971,-173.3678292
2222,-191.1603746,-185.9391649,-174.5988255
2223,-191.1102477,-190.1226289,-171.8082334
2224,-191.6348453,-189.2259185,-171.5404715
2225,-191.5380325,-189.287679,-171.5230144
2226,-190.3437258,-189.3683635,-171.6745447
2227,-190.2066679,-187.9368866,-171.7011552
2228,-189.862661,-188.2858102,-171.4575455
2229,-188.2473743,-186.5774497,-171.4515809
2230,-184.706043,-180.2018443,-170.8258147
2231,-183.9451562,-179.9405283,-170.8053242
2232,-183.0663544,-180.6109021,-175.0877822
2233,-182.2455626,-180.8143605,-174.5459787
2234,-181.9012527,-180.0345749,-174.6321266
2235,-181.9814869,-180.3233918,-175.0905141
2236,-185.1431624,-180.3852055,-175.0573502
2237,-185.8463918,-180.1865748,-174.4916036
2238,-182.9786441,-177.6521935,-173.2739215
2239,-182.9483399,-179.3475897,-172.6767366
2240,-179.6667248,-178.8733685,-172.8335823
2241,-179.9529334,-177.8537985,-173.3126412
2242,-178.441869,-177.900434,-173.1130193
2243,-177.541431,-177.789619,-174.4061247
2244,-177.2181492,-173.2148359,-174.219482
2245,-176.9202695,-171.6962901,-178.8651834
2246,-177.656318,-173.0751634,-184.725223
2247,-178.9028496,-173.3131609,-189.2217363
2248,-179.1301651,-171.4375691,-188.877272
2249,-178.3149092,-170.5648602,-188.9099506
2250,-178.8691802,-169.8156811,-188.8335484
2251,-178.6839889,-164.6687826,-186.0042905
2252,-176.919805,-165.911269,-183.9004552
2253,-177.5842424,-165.7765234,-183.9883109
2254,-165.5208154,-165.9277959,-183.6911462
2255,-165.226063,-165.6395057,-183.9467663
2256,-165.1526073,-165.9744468,-182.3939533
2257,-164.4758044,-160.6688906,-181.1724446
2258,-162.0200179,-160.2281945,-179.9541311
2259,-162.7804066,-155.0165088,-181.5927208
2260,-162.4572764,-152.4673469,-181.4073073
2261,-162.3336169,-151.3112517,-183.161823
2262,-162.8034913,-151.7349042,-183.58932
2263,-162.7205941,-151.4373109,-183.4696082
2264,-162.2270756,-150.4991199,-184.7844976
2265,-162.1740889,-149.8241279,-184.3300431
2266,-160.9147418,-149.4653759,-183.0458902
2267,-161.1588664,-149.6188695,-183.5327681
2268,-161.4342748,-150.3508173,-184.1342747
2269,-161.0703938,-149.773236,-184.1479944
2270,-161.372617,-151.9252189,-183.702754
2271,-162.0323442,-155.5586835,-184.6217349
2272,-159.3267929,-154.0737485,-184.5246018
2273,-159.4392287,-147.3923457,-184.5436401
2274,-160.4891038,-146.8398089,-184.6380867
2275,-160.492677,-146.8071138,-188.9504397
2276,-160.4543264,-146.5958315,-187.5948273
2277,-159.2565302,-146.6778412,-186.0734423
2278,-158.9210887,-147.5287054,-181.3126655
2279,-158.3254456,-148.8929529,-177.7502826
2280,-158.5156925,-149.4627975,-176.2911476
2281,-159.4172313,-150.4679629,-176.502376
2282,-159.4903615,-149.8828788,-176.8509549
2283,-160.0175884,-150.0447065,-175.3426644
2284,-157.6570099,-150.3776704,-176.0780941
2285,-157.0098371,-150.4557521,-175.9984384
2286,-153.9077651,-148.9557741,-175.8501262
2287,-151.7110457,-148.6109765,-176.3500309
2288,-151.849893,-150.610745,-175.7537326
2289,-151.5949203,-150.9001214,-177.0102098
2290,-150.8748472,-151.361766,-179.4101876
2291,-151.2028843,-151.8587006,-174.9664802
2292,-151.5022727,-152.4844566,-175.1036602
2293,-151.9032917,-154.4394041,-176.2283856
2294,-152.1731204,-157.6484064,-176.9863796
2295,-152.1697414,-156.9429464,-177.1091778
2296,-152.046408,-156.9492473,-175.2674291
2297,-151.4526062,-159.4089631,-174.8587737
2298,-150.4528292,-159.6052075,-175.1476429
2299,-150.5158551,-158.7896911,-175.1014909
2300,-150.3457781,-158.3259926,-174.7220796
2301,-150.9682691,-159.7148355,-177.0772955
2302,-150.6682813,-159.7625755,-177.2776272
2303,-151.0554094,-159.0082553,-176.8210212
2304,-151.3784419,-159.8224386,-176.9850229
2305,-148.921567,-159.252828,-177.7421001
2306,-148.3569384,-159.9858668,-177.338297
2307,-147.1274875,-159.6263205,-177.550832
2308,-145.5854694,-159.6851406,-173.3610601
2309,-142.8629615,-159.9661106,-173.3453752
2310,-141.7707479,-159.5204233,-173.0210905
2311,-141.6766492,-159.2691037,-172.536464
2312,-141.4869835,-157.3684063,-173.3501001
2313,-140.2970452,-159.2648623,-173.289271
2314,-139.2858432,-159.7685099,-172.9502229
2315,-139.7017792,-160.5620032,-169.1512155
2316,-140.0559713,-160.6674565,-165.394518
2317,-140.3391451,-160.5374765,-163.0492452
2318,-140.1093673,-160.6459068,-159.2837048
2319,-139.713229,-157.9493898,-158.6445072
2320,-143.0403048,-158.6013854,-158.583328
2321,-144.4523152,-155.6881272,-157.4823319
2322,-147.221535,-156.7972989,-155.7090293
2323,-146.3045444,-156.6238156,-157.2239171
2324,-149.6733077,-157.2970258,-157.0115546
2325,-150.3032426,-157.3023525,-156.9643189
2326,-150.5510776,-157.1926937,-156.6648881
2327,-148.8628618,-158.6294319,-156.4546571
2328,-148.9031695,-158.5146606,-156.5676492
2329,-148.5629379,-158.9104476,-154.7579766
2330,-147.4162523,-158.0429792,-154.7957766
2331,-146.0590561,-157.3824366,-155.7020947
2332,-145.7552446,-157.394922,-151.1496277
2333,-145.3828714,-158.2068357,-151.5346141
2334,-145.3693078,-161.8552909,-151.5859268
2335,-144.8732824,-162.5374112,-151.6601356
2336,-141.8981548,-162.9456304,-152.0228393
2337,-141.3755724,-162.5196886,-151.910325
2338,-142.9989813,-164.2698623,-153.8959277
2339,-145.23232,-162.2892291,-153.9142376
2340,-144.8685576,-161.2753982,-154.0019937
2341,-144.8156277,-161.6517284,-153.1048427
2342,-145.1337413,-161.5698498,-153.8019993
2343,-145.8639458,-161.3218426,-152.2958703
2344,-146.1641409,-166.4661467,-152.6852306
2345,-145.783576,-169.5242308,-147.2164616
2346,-147.7527468,-169.3408156,-140.8258112
2347,-146.6951782,-168.9885772,-137.4369502
2348,-146.8318204,-169.0810357,-137.5909832
2349,-148.0893872,-168.8196483,-137.6947825
2350,-148.4141681,-168.4220694,-138.3500192
2351,-148.5459802,-168.8634837,-138.5487015
2352,-150.3093283,-168.7135394,-139.3382297
2353,-151.9015687,-168.5637394,-139.5754108
2354,-153.8898538,-168.1592029,-139.7094097
2355,-154.2118798,-167.858556,-139.3915639
2356,-154.3115113,-167.2258117,-140.3846117
2357,-152.9427064,-167.052114,-139.9113856
2358,-152.7935792,-166.6044212,-139.8293937
2359,-152.4263936,-167.6715194,-138.5030788
2360,-152.8772352,-168.0134326,-138.8302768
2361,-153.0965652,-167.8638553,-138.650132
2362,-151.7199162,-167.2760955,-138.5536592
2363,-151.8785244,-168.9469092,-138.7865953
2364,-152.1199763,-169.271603,-138.9981202
2365,-152.6029665,-170.7389161,-138.4326894
2366,-154.3964583,-172.6650048,-139.5528714
2367,-153.7259523,-175.7418542,-139.8338842
2368,-153.3781305,-174.8767855,-139.0913245
2369,-153.5927555,-177.0097567,-138.9208693
2370,-153.6047323,-176.7053313,-138.9556576
2371,-153.9846075,-174.2270231,-138.2960468
2372,-155.8401347,-174.1907374,-138.3927991
2373,-155.5603921,-174.3287467,-138.5201745
2374,-154.7873041,-174.9066201,-138.1212346
2375,-154.8420577,-174.9626495,-134.482148
2376,-155.605698,-174.7007782,-133.42317
2377,-156.0242992,-174.5096169,-133.6557973
2378,-161.311998,-173.4323809,-133.618829
2379,-161.8283744,-173.2558309,-133.9325635
2380,-162.8048187,-173.359974,-133.9203929
2381,-162.1933655,-172.7008788,-138.6935326
2382,-162.5664935,-173.1933563,-154.9818886
2383,-162.3857797,-172.8558421,-154.5345598
2384,-161.0918013,-172.2305897,-156.1242619
2385,-159.3172401,-172.0521016,-156.9686241
2386,-161.5095613,-171.2550191,-157.0200169
2387,-161.8366995,-171.54249,-156.6883871
2388,-161.2270801,-169.4964111,-159.1035945
2389,-161.085713,-169.9224414,-158.0125018
2390,-161.3107185,-169.6311008,-156.5243457
2391,-161.6192414,-169.6191109,-156.3099273
2392,-161.5065375,-168.873349,-159.375845
2393,-160.7519546,-166.974862,-158.3048777
2394,-160.0421736,-163.82482,-157.8787907
2395,-159.4149677,-163.7801814,-157.8424499
2396,-158.4824587,-164.861392,-159.1693041
2397,-159.0334835,-162.1205317,-159.5780087
